Generation,Fitness_value,Chromatic_number
22,3,8
36,2,8
42,1,8
202,0,8
0,41,8
1,40,8
1,39,8
1,38,8
1,36,8
1,30,8
2,28,8
2,27,8
3,25,8
4,23,8
4,22,8
5,21,8
5,20,8
6,19,8
7,17,8
8,16,8
9,15,8
9,12,8
12,11,8
14,10,8
14,9,8
16,7,8
17,6,8
19,5,8
19,4,8
23,3,8
31,2,8
101,1,8
199,0,8
0,46,8
0,43,8
0,41,8
0,40,8
1,38,8
1,37,8
1,36,8
1,29,8
3,26,8
3,25,8
4,23,8
4,21,8
4,20,8
5,18,8
6,17,8
7,16,8
7,14,8
9,9,8
13,8,8
15,7,8
16,6,8
18,5,8
20,4,8
20,3,8
28,2,8
31,1,8
60,0,8
0,60,8
0,54,8
0,45,8
0,44,8
0,42,8
0,41,8
0,40,8
1,38,8
1,34,8
1,33,8
1,29,8
3,26,8
4,23,8
4,22,8
5,21,8
5,19,8
7,17,8
7,16,8
7,13,8
11,12,8
13,11,8
14,10,8
15,8,8
18,7,8
19,4,8
33,3,8
43,2,8
67,1,8
75,0,8
0,50,8
0,43,8
0,33,8
2,31,8
2,29,8
2,26,8
3,24,8
3,22,8
4,21,8
5,19,8
7,18,8
8,17,8
8,16,8
8,14,8
11,13,8
12,12,8
13,10,8
14,9,8
16,8,8
17,6,8
20,5,8
24,4,8
26,3,8
31,2,8
83,1,8
642,0,8
0,57,8
0,51,8
0,50,8
0,48,8
0,44,8
0,35,8
1,34,8
1,32,8
2,30,8
2,26,8
2,24,8
4,22,8
4,21,8
4,19,8
5,18,8
6,16,8
7,14,8
8,12,8
8,11,8
10,10,8
10,9,8
11,8,8
14,7,8
15,6,8
16,5,8
19,4,8
25,3,8
28,2,8
50,1,8
77,0,8
0,48,8
0,46,8
0,45,8
0,43,8
0,42,8
0,41,8
1,31,8
2,30,8
2,28,8
3,24,8
4,20,8
6,19,8
7,17,8
8,14,8
8,13,8
10,11,8
10,10,8
13,9,8
14,8,8
15,7,8
16,6,8
17,5,8
21,4,8
25,3,8
28,2,8
44,1,8
2496,0,8
0,43,8
0,40,8
0,38,8
1,33,8
1,28,8
3,23,8
5,21,8
5,20,8
6,16,8
7,15,8
9,14,8
9,13,8
10,12,8
11,11,8
12,10,8
15,7,8
17,6,8
19,4,8
22,3,8
27,2,8
30,1,8
74,0,8
0,55,8
0,52,8
0,43,8
0,40,8
1,38,8
1,36,8
1,34,8
1,32,8
2,28,8
3,22,8
4,21,8
5,16,8
8,15,8
8,14,8
8,13,8
9,12,8
10,10,8
12,8,8
16,7,8
18,6,8
18,5,8
21,3,8
34,2,8
51,1,8
130,0,8
1,37,8
1,36,8
1,28,8
3,25,8
4,23,8
5,20,8
7,19,8
7,18,8
8,16,8
9,13,8
10,11,8
12,10,8
12,7,8
16,6,8
17,5,8
17,4,8
21,3,8
30,2,8
35,1,8
325,0,8
0,48,8
0,42,8
0,41,8
1,38,8
1,37,8
1,36,8
1,34,8
2,33,8
2,32,8
2,27,8
3,26,8
4,24,8
4,23,8
5,21,8
6,20,8
6,18,8
8,17,8
9,15,8
10,12,8
13,10,8
14,9,8
17,8,8
17,7,8
20,5,8
24,4,8
26,3,8
27,2,8
37,1,8
2597,0,8
0,46,8
0,43,8
0,39,8
1,37,8
1,33,8
1,30,8
2,23,8
4,20,8
5,16,8
6,15,8
7,14,8
7,13,8
8,11,8
9,10,8
10,9,8
10,8,8
12,7,8
13,5,8
15,4,8
25,3,8
42,2,8
93,1,8
2014,0,8
0,46,8
0,41,8
0,38,8
1,35,8
1,31,8
2,25,8
3,22,8
4,20,8
6,16,8
7,15,8
9,14,8
10,13,8
11,12,8
11,11,8
11,9,8
13,8,8
13,6,8
18,5,8
18,4,8
23,3,8
26,2,8
26,1,8
42,0,8
0,36,8
1,28,8
2,27,8
3,25,8
4,19,8
6,17,8
6,13,8
9,12,8
11,10,8
11,9,8
12,8,8
13,7,8
16,6,8
17,5,8
19,3,8
23,2,8
56,1,8
227,0,8
0,41,8
0,37,8
0,36,8
1,35,8
1,33,8
1,32,8
1,24,8
4,23,8
5,20,8
5,18,8
6,17,8
6,16,8
7,15,8
8,12,8
10,11,8
11,10,8
11,8,8
13,7,8
13,6,8
13,5,8
15,4,8
19,3,8
21,2,8
25,1,8
45,0,8
0,51,8
0,49,8
0,44,8
0,43,8
0,41,8
0,36,8
1,35,8
1,30,8
1,27,8
2,25,8
3,23,8
4,21,8
5,20,8
5,15,8
7,14,8
7,12,8
9,11,8
10,10,8
14,9,8
16,8,8
17,7,8
18,6,8
20,5,8
23,4,8
25,3,8
31,2,8
39,1,8
74,0,8
0,42,8
0,41,8
0,39,8
1,34,8
1,32,8
1,31,8
2,30,8
3,28,8
3,27,8
3,23,8
5,21,8
5,19,8
6,17,8
7,15,8
9,14,8
10,12,8
12,10,8
12,9,8
15,7,8
17,6,8
19,5,8
21,4,8
28,3,8
36,2,8
41,1,8
76,0,8
0,46,8
0,43,8
0,39,8
1,35,8
1,31,8
2,30,8
2,28,8
2,25,8
3,24,8
4,23,8
5,17,8
6,16,8
6,15,8
9,14,8
11,10,8
12,8,8
13,7,8
14,6,8
16,5,8
16,4,8
21,3,8
26,2,8
32,1,8
199,0,8
0,45,8
0,44,8
0,43,8
0,41,8
1,37,8
1,34,8
1,32,8
2,30,8
2,26,8
3,24,8
4,20,8
6,18,8
7,17,8
8,16,8
8,15,8
10,11,8
11,10,8
15,9,8
16,8,8
18,7,8
19,6,8
20,5,8
21,4,8
25,3,8
29,2,8
33,1,8
212,0,8
0,48,8
0,39,8
0,36,8
1,28,8
3,26,8
3,23,8
5,22,8
6,19,8
6,18,8
8,17,8
9,14,8
10,11,8
12,10,8
15,9,8
15,8,8
17,7,8
18,6,8
19,4,8
23,3,8
27,2,8
32,1,8
37,0,8
0,52,8
0,45,8
0,44,8
0,42,8
0,41,8
1,40,8
1,38,8
1,37,8
1,35,8
1,34,8
1,31,8
2,29,8
2,22,8
4,19,8
6,16,8
8,15,8
9,14,8
9,13,8
10,10,8
12,9,8
13,7,8
15,5,8
16,4,8
20,3,8
24,2,8
26,1,8
943,0,8
0,53,8
0,45,8
0,44,8
0,41,8
0,37,8
1,34,8
2,32,8
2,29,8
3,25,8
4,22,8
4,21,8
5,20,8
5,18,8
6,17,8
6,16,8
6,15,8
7,11,8
11,8,8
13,7,8
16,6,8
18,5,8
22,4,8
25,3,8
32,2,8
76,1,8
750,0,8
