Generation,Fitness_value,Chromatic_number
0,36,5
0,34,5
0,31,5
0,30,5
0,29,5
1,27,5
1,26,5
1,21,5
2,20,5
3,19,5
4,18,5
5,17,5
5,16,5
9,15,5
11,12,5
14,11,5
17,10,5
19,9,5
22,8,5
28,7,5
28,6,5
30,4,5
31,3,5
39,0,5
0,34,5
0,33,5
0,32,5
0,28,5
1,24,5
1,22,5
2,19,5
3,18,5
4,17,5
6,16,5
7,15,5
10,13,5
11,12,5
18,10,5
22,9,5
23,8,5
24,6,5
27,5,5
30,3,5
34,0,5
0,36,5
0,35,5
0,29,5
0,27,5
1,26,5
1,25,5
1,24,5
1,23,5
1,21,5
2,18,5
3,15,5
9,13,5
10,12,5
22,10,5
29,9,5
31,8,5
35,6,5
42,5,5
44,4,5
46,2,5
54,0,5
0,25,5
1,23,5
1,22,5
2,20,5
3,15,5
6,13,5
7,12,5
13,11,5
13,10,5
14,9,5
14,7,5
16,3,5
21,0,5
0,33,5
0,32,5
0,31,5
0,27,5
1,23,5
2,22,5
2,20,5
2,15,5
4,13,5
14,12,5
18,11,5
23,10,5
29,9,5
54,8,5
71,7,5
89,6,5
95,4,5
100,2,5
105,0,5
0,32,5
0,30,5
1,26,5
1,24,5
1,22,5
1,18,5
4,14,5
6,11,5
9,10,5
11,8,5
13,7,5
15,6,5
21,5,5
22,4,5
23,3,5
24,2,5
25,0,5
0,37,5
0,35,5
0,32,5
0,30,5
1,29,5
1,26,5
1,25,5
1,23,5
1,22,5
2,21,5
2,19,5
3,17,5
6,15,5
10,13,5
11,10,5
32,9,5
36,6,5
46,4,5
53,3,5
56,0,5
0,38,5
0,36,5
0,35,5
0,29,5
0,28,5
1,26,5
1,25,5
1,23,5
1,21,5
3,20,5
3,19,5
3,17,5
5,15,5
9,14,5
10,13,5
17,12,5
18,11,5
22,10,5
27,9,5
28,8,5
30,7,5
30,6,5
33,5,5
34,4,5
35,3,5
40,2,5
43,0,5
0,35,5
0,31,5
0,30,5
1,29,5
1,24,5
1,22,5
1,21,5
2,17,5
4,15,5
5,14,5
7,13,5
11,9,5
16,8,5
19,5,5
28,3,5
29,2,5
33,0,5
0,33,5
0,32,5
0,30,5
0,29,5
1,24,5
1,21,5
2,19,5
3,18,5
4,16,5
7,15,5
8,13,5
15,10,5
23,9,5
25,8,5
31,7,5
39,6,5
41,5,5
50,3,5
65,2,5
66,0,5
0,38,5
0,33,5
0,28,5
0,27,5
1,25,5
1,20,5
3,17,5
3,15,5
4,14,5
4,13,5
10,10,5
22,9,5
23,8,5
26,7,5
32,6,5
32,3,5
47,0,5
0,33,5
0,31,5
0,30,5
0,29,5
0,27,5
1,22,5
1,21,5
1,20,5
2,19,5
2,18,5
3,17,5
4,16,5
6,15,5
7,9,5
17,8,5
21,7,5
26,6,5
32,5,5
34,4,5
34,2,5
40,0,5
0,42,5
0,40,5
0,39,5
0,35,5
0,32,5
0,31,5
0,30,5
1,29,5
1,27,5
1,24,5
1,22,5
2,20,5
3,19,5
3,14,5
4,13,5
9,11,5
21,9,5
28,6,5
37,5,5
39,2,5
46,0,5
0,34,5
0,31,5
0,29,5
1,24,5
1,19,5
2,18,5
6,15,5
9,14,5
11,13,5
14,12,5
16,11,5
19,10,5
20,9,5
21,8,5
23,7,5
29,6,5
29,5,5
31,4,5
32,0,5
0,30,5
0,29,5
0,28,5
1,23,5
1,22,5
1,21,5
2,20,5
2,18,5
3,17,5
8,16,5
8,15,5
9,13,5
14,11,5
14,10,5
18,8,5
25,6,5
47,3,5
53,0,5
0,40,5
0,35,5
0,30,5
1,28,5
1,27,5
1,26,5
1,22,5
2,21,5
3,17,5
7,16,5
7,15,5
9,14,5
11,13,5
12,11,5
14,10,5
23,9,5
28,8,5
31,7,5
1470,6,5
1476,5,5
1496,3,5
1504,2,5
1506,0,5
0,40,5
0,32,5
0,29,5
0,28,5
1,21,5
1,20,5
2,19,5
2,17,5
3,13,5
16,11,5
19,10,5
23,8,5
27,7,5
34,6,5
39,5,5
41,3,5
47,0,5
0,34,5
0,32,5
0,30,5
0,29,5
0,28,5
1,22,5
1,20,5
2,19,5
3,18,5
4,14,5
6,12,5
10,9,5
13,8,5
16,6,5
17,0,5
