Generation,Fitness_value,Chromatic_number
0,39,8
1,36,8
1,32,8
1,25,8
1,23,8
2,21,8
2,17,8
3,12,8
4,11,8
5,10,8
5,8,8
6,6,8
10,4,8
13,3,8
16,2,8
23,1,8
26,0,8
0,57,8
0,51,8
0,48,8
0,40,8
0,38,8
1,32,8
1,31,8
1,29,8
1,23,8
2,21,8
2,17,8
3,16,8
3,15,8
4,13,8
4,12,8
4,11,8
5,10,8
5,9,8
6,8,8
7,7,8
8,6,8
8,5,8
10,3,8
20,2,8
27,1,8
207,0,8
0,50,8
0,45,8
0,44,8
0,43,8
0,42,8
0,40,8
0,38,8
1,32,8
1,24,8
1,21,8
2,15,8
3,13,8
4,12,8
4,8,8
6,7,8
7,6,8
7,5,8
9,4,8
14,3,8
17,2,8
25,1,8
32,0,8
0,49,8
0,42,8
0,40,8
1,29,8
1,27,8
1,23,8
2,22,8
2,17,8
2,14,8
3,12,8
3,10,8
4,8,8
4,7,8
7,6,8
8,5,8
9,3,8
19,2,8
28,1,8
45,0,8
0,50,8
0,49,8
0,47,8
0,45,8
0,38,8
1,34,8
1,29,8
1,28,8
1,27,8
1,25,8
1,23,8
2,21,8
2,20,8
2,19,8
3,16,8
3,15,8
3,12,8
4,9,8
5,8,8
6,6,8
6,4,8
23,3,8
33,2,8
45,1,8
113,0,8
0,46,8
0,41,8
0,40,8
0,39,8
1,31,8
1,30,8
1,28,8
1,21,8
2,19,8
2,17,8
3,11,8
4,8,8
7,7,8
8,5,8
11,4,8
15,3,8
19,2,8
29,1,8
522,0,8
0,48,8
0,44,8
0,42,8
0,40,8
0,39,8
1,28,8
1,18,8
2,17,8
2,13,8
3,12,8
4,9,8
5,8,8
5,7,8
6,6,8
6,5,8
9,4,8
13,3,8
16,2,8
22,1,8
28,0,8
0,46,8
0,44,8
0,42,8
0,40,8
0,35,8
1,27,8
1,22,8
1,20,8
2,17,8
2,16,8
2,15,8
3,13,8
3,11,8
3,10,8
5,8,8
5,6,8
8,4,8
19,3,8
22,2,8
29,1,8
50,0,8
0,36,8
1,29,8
1,27,8
1,26,8
1,21,8
2,16,8
2,14,8
4,10,8
4,8,8
7,7,8
8,5,8
9,4,8
10,3,8
19,2,8
26,1,8
87,0,8
0,49,8
0,46,8
0,43,8
0,35,8
1,28,8
1,23,8
2,21,8
2,14,8
3,11,8
4,8,8
6,7,8
7,4,8
19,3,8
24,2,8
27,1,8
41,0,8
0,50,8
0,48,8
0,43,8
0,32,8
1,26,8
1,24,8
1,23,8
2,16,8
3,13,8
3,12,8
4,11,8
5,7,8
6,6,8
7,5,8
8,3,8
14,2,8
23,1,8
368,0,8
0,52,8
0,51,8
0,49,8
0,46,8
0,44,8
0,40,8
0,38,8
1,32,8
1,28,8
1,25,8
1,24,8
2,23,8
2,20,8
2,19,8
2,18,8
3,17,8
3,15,8
3,14,8
4,11,8
4,7,8
6,6,8
6,5,8
8,4,8
12,3,8
24,2,8
26,1,8
52,0,8
0,42,8
0,40,8
0,34,8
1,32,8
1,27,8
1,26,8
1,23,8
1,22,8
2,20,8
2,19,8
3,14,8
3,13,8
4,12,8
4,8,8
7,5,8
8,4,8
12,3,8
18,2,8
27,1,8
32,0,8
0,42,8
0,41,8
1,37,8
1,36,8
1,32,8
1,28,8
1,23,8
2,20,8
2,19,8
2,17,8
3,16,8
3,15,8
4,14,8
4,12,8
4,11,8
5,10,8
6,9,8
8,7,8
9,6,8
10,5,8
12,3,8
29,2,8
32,1,8
40,0,8
0,52,8
0,51,8
0,49,8
0,46,8
0,44,8
0,41,8
1,38,8
1,31,8
1,29,8
1,28,8
1,26,8
1,23,8
2,20,8
2,16,8
2,15,8
2,12,8
3,11,8
5,10,8
6,9,8
6,8,8
8,7,8
10,6,8
10,5,8
12,4,8
29,3,8
34,2,8
38,1,8
41,0,8
0,56,8
0,51,8
0,50,8
0,48,8
0,47,8
0,43,8
0,42,8
0,39,8
1,36,8
1,26,8
1,25,8
1,24,8
1,20,8
2,17,8
2,13,8
3,11,8
3,9,8
6,6,8
8,5,8
9,4,8
20,3,8
29,2,8
33,1,8
38,0,8
0,47,8
0,42,8
0,38,8
1,37,8
1,32,8
1,24,8
2,20,8
2,16,8
3,13,8
4,10,8
5,7,8
6,6,8
10,4,8
21,3,8
25,2,8
40,1,8
83,0,8
0,62,8
0,53,8
0,50,8
0,42,8
0,41,8
1,34,8
1,31,8
1,30,8
1,29,8
1,27,8
1,23,8
2,18,8
3,13,8
4,11,8
4,9,8
6,7,8
7,6,8
8,5,8
11,4,8
15,3,8
18,2,8
28,1,8
45,0,8
0,46,8
0,44,8
0,41,8
0,39,8
1,27,8
1,26,8
1,25,8
1,20,8
2,19,8
2,12,8
4,11,8
4,10,8
6,9,8
7,7,8
7,5,8
11,4,8
16,3,8
19,2,8
19,1,8
23,0,8
0,38,8
1,32,8
1,29,8
1,28,8
1,26,8
1,24,8
2,22,8
2,21,8
2,15,8
3,12,8
4,11,8
4,10,8
5,7,8
5,5,8
6,3,8
13,2,8
31,1,8
43,0,8
