Generation,Fitness_value,Chromatic_number
6,4,11
18,3,11
22,2,11
26,1,11
37,0,11
1,11,10
2,10,10
3,9,10
3,8,10
3,7,10
5,6,10
5,4,10
22,3,10
58,2,10
295,1,10
0,9,22
0,7,22
0,6,22
0,5,22
1,4,22
1,3,22
2,2,22
9,1,22
15,0,22
0,11,21
0,8,21
0,7,21
0,5,21
1,4,21
1,3,21
1,2,21
2,1,21
14,0,21
0,6,20
1,3,20
7,2,20
10,1,20
14,0,20
0,8,19
0,6,19
1,4,19
1,3,19
2,2,19
5,1,19
9,0,19
0,8,18
1,3,18
1,1,18
14,0,18
0,10,17
0,9,17
0,8,17
1,4,17
2,3,17
6,1,17
11,0,17
0,10,16
0,7,16
1,6,16
1,4,16
3,3,16
3,2,16
20,1,16
24,0,16
0,12,15
0,10,15
0,9,15
1,6,15
1,5,15
2,4,15
9,3,15
10,1,15
26,0,15
0,18,14
0,17,14
0,13,14
0,11,14
0,9,14
1,7,14
1,5,14
2,4,14
6,3,14
7,2,14
15,1,14
22,0,14
0,15,13
0,12,13
0,11,13
1,9,13
1,8,13
1,7,13
2,6,13
2,5,13
2,4,13
13,3,13
16,2,13
24,1,13
35,0,13
0,20,12
0,18,12
0,16,12
0,14,12
0,13,12
0,12,12
0,9,12
1,6,12
4,5,12
4,4,12
23,3,12
24,2,12
25,1,12
52,0,12
0,18,11
0,17,11
0,16,11
0,14,11
1,12,11
1,11,11
1,10,11
1,9,11
2,7,11
4,5,11
6,4,11
17,3,11
18,2,11
35,1,11
50,0,11
0,27,10
0,24,10
0,23,10
0,21,10
0,19,10
0,17,10
1,14,10
1,12,10
3,11,10
4,9,10
6,8,10
6,7,10
8,5,10
12,4,10
17,3,10
23,2,10
33,1,10
418,0,10
0,37,9
0,27,9
0,21,9
0,20,9
0,19,9
0,17,9
1,12,9
4,10,9
5,9,9
7,8,9
12,7,9
12,6,9
18,5,9
23,4,9
31,3,9
115,2,9
0,7,22
0,6,22
0,5,22
1,4,22
1,2,22
6,1,22
10,0,22
0,8,21
0,6,21
0,4,21
4,3,21
5,1,21
9,0,21
0,7,20
0,6,20
1,5,20
1,4,20
1,3,20
3,2,20
7,1,20
9,0,20
0,7,19
1,5,19
1,4,19
1,2,19
10,1,19
13,0,19
0,13,18
0,9,18
0,6,18
1,5,18
1,2,18
12,1,18
13,0,18
0,9,17
0,6,17
1,5,17
1,4,17
6,3,17
7,2,17
10,1,17
18,0,17
0,16,16
0,6,16
1,4,16
1,3,16
13,2,16
13,1,16
18,0,16
0,6,15
1,4,15
5,3,15
14,2,15
15,0,15
0,11,14
0,8,14
1,5,14
1,4,14
5,3,14
11,2,14
16,1,14
21,0,14
0,14,13
0,13,13
0,11,13
1,6,13
2,2,13
16,1,13
25,0,13
0,23,12
0,21,12
0,20,12
0,19,12
0,15,12
0,14,12
0,13,12
1,10,12
1,8,12
1,7,12
2,5,12
3,1,12
26,0,12
0,13,11
1,12,11
1,11,11
1,10,11
2,9,11
2,8,11
2,7,11
3,6,11
4,4,11
27,3,11
34,2,11
39,1,11
55,0,11
0,19,10
0,17,10
0,16,10
0,15,10
1,14,10
1,13,10
1,9,10
4,8,10
6,7,10
7,5,10
12,4,10
19,3,10
36,2,10
37,1,10
139,0,10
0,27,9
0,25,9
0,20,9
0,19,9
1,17,9
1,16,9
1,15,9
1,14,9
2,13,9
3,12,9
6,11,9
7,10,9
9,9,9
13,8,9
13,7,9
17,5,9
24,4,9
42,3,9
70,2,9
0,5,22
1,4,22
1,2,22
1,1,22
5,0,22
0,11,21
0,10,21
0,6,21
0,5,21
1,4,21
1,3,21
1,1,21
5,0,21
0,11,20
0,10,20
0,9,20
0,8,20
0,6,20
1,3,20
1,2,20
8,1,20
11,0,20
0,13,19
0,10,19
0,9,19
0,8,19
0,7,19
0,6,19
0,4,19
4,2,19
13,1,19
13,0,19
0,19,18
0,16,18
0,11,18
0,6,18
1,2,18
9,1,18
14,0,18
0,11,17
0,9,17
0,8,17
1,6,17
1,4,17
1,3,17
5,2,17
10,1,17
15,0,17
0,12,16
0,11,16
0,10,16
0,8,16
0,7,16
1,5,16
1,4,16
5,3,16
9,2,16
13,1,16
17,0,16
0,10,15
0,9,15
1,7,15
1,5,15
1,3,15
5,2,15
16,1,15
19,0,15
0,15,14
0,12,14
0,11,14
1,9,14
1,7,14
1,6,14
1,4,14
9,3,14
11,2,14
19,1,14
25,0,14
0,14,13
0,12,13
0,7,13
1,4,13
5,3,13
15,2,13
19,1,13
23,0,13
1,12,12
1,9,12
2,7,12
2,6,12
3,4,12
19,3,12
28,2,12
31,1,12
34,0,12
0,19,11
0,17,11
0,16,11
1,11,11
1,10,11
2,9,11
3,7,11
3,6,11
6,5,11
6,4,11
7,2,11
27,1,11
550,0,11
0,31,10
0,26,10
0,22,10
0,21,10
0,20,10
0,18,10
0,17,10
1,14,10
1,11,10
1,8,10
5,7,10
5,6,10
10,5,10
11,4,10
16,3,10
24,2,10
36,1,10
0,12,22
0,10,22
0,7,22
0,5,22
1,4,22
1,1,22
7,0,22
0,11,21
0,9,21
0,7,21
0,6,21
1,3,21
2,2,21
5,1,21
9,0,21
0,8,20
0,5,20
0,4,20
4,3,20
6,2,20
7,1,20
9,0,20
0,11,19
0,9,19
0,7,19
0,6,19
1,4,19
1,3,19
3,1,19
13,0,19
0,12,18
0,9,18
0,8,18
0,7,18
1,6,18
1,5,18
1,3,18
9,2,18
16,1,18
19,0,18
0,12,17
0,5,17
1,4,17
1,2,17
6,1,17
8,0,17
0,12,16
0,11,16
0,10,16
0,9,16
1,6,16
1,5,16
1,4,16
5,3,16
12,2,16
14,1,16
17,0,16
0,10,15
0,9,15
1,7,15
1,6,15
1,5,15
2,4,15
2,3,15
5,2,15
11,1,15
17,0,15
0,17,14
0,13,14
0,10,14
1,9,14
1,4,14
14,3,14
18,2,14
26,1,14
29,0,14
0,23,13
0,16,13
0,14,13
0,12,13
0,10,13
1,8,13
1,7,13
2,6,13
2,5,13
3,3,13
3,1,13
14,0,13
0,18,12
0,17,12
0,16,12
0,13,12
0,12,12
1,10,12
1,9,12
1,8,12
1,6,12
2,5,12
5,4,12
5,3,12
10,2,12
20,1,12
22,0,12
0,19,11
0,16,11
0,14,11
1,13,11
1,12,11
1,11,11
2,8,11
3,6,11
6,5,11
8,4,11
14,3,11
24,2,11
41,1,11
74,0,11
0,21,10
0,15,10
1,14,10
1,13,10
1,12,10
2,11,10
4,9,10
4,7,10
8,6,10
9,5,10
17,4,10
29,3,10
41,2,10
335,1,10
0,7,22
0,4,22
2,3,22
3,2,22
5,1,22
9,0,22
0,9,21
0,4,21
2,3,21
5,2,21
7,1,21
13,0,21
0,10,20
0,9,20
0,8,20
0,7,20
0,6,20
1,5,20
1,4,20
1,2,20
11,1,20
14,0,20
0,12,19
0,10,19
0,8,19
0,4,19
5,3,19
6,2,19
9,1,19
13,0,19
0,13,18
0,11,18
0,10,18
0,9,18
0,8,18
1,6,18
1,4,18
1,3,18
1,2,18
7,1,18
11,0,18
0,16,17
0,12,17
0,10,17
0,9,17
1,7,17
1,6,17
1,5,17
1,4,17
2,3,17
4,2,17
10,1,17
13,0,17
0,13,16
0,11,16
0,10,16
0,8,16
1,7,16
1,6,16
1,5,16
1,4,16
2,3,16
17,2,16
20,1,16
26,0,16
0,10,15
1,7,15
1,6,15
1,5,15
1,4,15
1,3,15
15,2,15
19,1,15
28,0,15
0,11,14
0,10,14
1,9,14
1,7,14
1,5,14
1,4,14
17,3,14
21,2,14
24,1,14
28,0,14
0,16,13
0,13,13
0,12,13
0,11,13
1,10,13
1,9,13
1,7,13
2,6,13
3,2,13
29,1,13
35,0,13
0,13,12
1,11,12
1,10,12
1,8,12
1,7,12
2,5,12
6,2,12
24,1,12
26,0,12
0,18,11
0,17,11
0,16,11
0,15,11
1,10,11
1,8,11
3,7,11
4,3,11
36,2,11
46,1,11
60,0,11
0,26,10
0,24,10
0,20,10
0,16,10
1,13,10
1,11,10
2,10,10
6,9,10
6,8,10
8,6,10
9,5,10
10,4,10
27,3,10
38,2,10
45,1,10
2657,0,10
0,22,9
0,19,9
1,16,9
1,14,9
1,13,9
2,12,9
3,10,9
3,9,9
8,6,9
11,4,9
29,3,9
45,2,9
0,5,22
0,4,22
4,3,22
5,2,22
6,1,22
11,0,22
0,11,21
0,10,21
0,9,21
0,7,21
0,6,21
0,4,21
1,3,21
4,2,21
6,1,21
14,0,21
0,11,20
0,8,20
0,6,20
1,5,20
1,4,20
1,3,20
4,1,20
11,0,20
0,7,19
0,6,19
1,5,19
1,4,19
1,1,19
12,0,19
0,14,18
0,10,18
0,7,18
1,6,18
1,4,18
4,3,18
6,2,18
10,1,18
15,0,18
0,7,17
1,6,17
1,2,17
8,1,17
13,0,17
0,18,16
0,15,16
0,10,16
0,9,16
0,8,16
1,7,16
1,4,16
2,3,16
8,2,16
10,1,16
13,0,16
0,14,15
0,13,15
0,12,15
0,9,15
1,8,15
1,6,15
1,5,15
2,4,15
2,3,15
4,2,15
13,1,15
16,0,15
0,14,14
0,13,14
0,12,14
0,10,14
1,7,14
1,6,14
1,5,14
3,4,14
3,2,14
11,1,14
13,0,14
0,20,13
0,13,13
0,12,13
1,11,13
1,10,13
1,9,13
1,7,13
2,6,13
2,5,13
3,4,13
10,3,13
11,2,13
12,1,13
23,0,13
0,15,12
0,12,12
1,9,12
1,8,12
2,7,12
2,6,12
3,4,12
13,3,12
14,2,12
24,0,12
0,19,11
0,17,11
0,15,11
1,14,11
1,13,11
1,10,11
1,9,11
2,8,11
3,5,11
6,4,11
21,3,11
30,2,11
36,1,11
95,0,11
0,24,10
0,21,10
0,20,10
0,19,10
0,17,10
1,14,10
1,11,10
3,9,10
4,8,10
7,7,10
11,6,10
13,5,10
15,4,10
23,3,10
29,2,10
57,1,10
0,8,22
0,7,22
0,6,22
0,5,22
0,4,22
2,3,22
4,2,22
6,1,22
9,0,22
0,10,21
0,9,21
0,7,21
0,5,21
1,1,21
11,0,21
0,8,20
0,6,20
1,3,20
4,2,20
5,1,20
8,0,20
0,14,19
0,13,19
0,11,19
0,10,19
0,9,19
0,8,19
0,7,19
0,5,19
1,1,19
15,0,19
0,10,18
0,7,18
0,5,18
1,4,18
1,3,18
6,1,18
17,0,18
0,9,17
0,8,17
1,7,17
1,6,17
1,5,17
1,3,17
4,2,17
8,1,17
17,0,17
0,9,16
0,8,16
1,5,16
1,4,16
5,3,16
12,2,16
17,1,16
20,0,16
0,15,15
0,13,15
0,11,15
0,9,15
1,6,15
1,4,15
11,3,15
17,2,15
24,1,15
25,0,15
0,13,14
0,12,14
0,10,14
1,7,14
1,4,14
9,3,14
9,2,14
11,1,14
16,0,14
0,14,13
0,13,13
0,10,13
1,7,13
2,6,13
2,5,13
4,4,13
4,3,13
9,1,13
28,0,13
0,17,12
0,16,12
0,13,12
0,11,12
1,9,12
1,8,12
2,7,12
2,5,12
3,3,12
13,2,12
16,1,12
19,0,12
0,22,11
0,20,11
0,16,11
0,15,11
1,14,11
1,11,11
2,9,11
3,7,11
6,6,11
6,5,11
7,4,11
14,3,11
24,2,11
51,1,11
157,0,11
0,20,10
0,19,10
0,18,10
1,17,10
1,15,10
1,14,10
1,11,10
2,10,10
3,9,10
3,8,10
8,7,10
10,6,10
11,5,10
17,2,10
31,1,10
40,0,10
0,23,9
0,21,9
0,20,9
1,17,9
1,15,9
2,14,9
2,12,9
2,10,9
6,9,9
8,8,9
11,7,9
14,5,9
19,4,9
37,3,9
206,2,9
0,7,22
0,4,22
2,3,22
3,2,22
4,1,22
9,0,22
0,7,21
0,5,21
0,4,21
3,3,21
3,2,21
5,1,21
9,0,21
0,8,20
0,6,20
0,5,20
1,4,20
1,3,20
4,2,20
7,1,20
14,0,20
0,9,19
0,6,19
1,5,19
1,4,19
1,3,19
1,1,19
15,0,19
0,9,18
0,7,18
0,5,18
1,3,18
5,2,18
10,1,18
20,0,18
0,7,17
1,4,17
1,3,17
11,1,17
19,0,17
0,15,16
0,13,16
0,11,16
0,10,16
0,8,16
1,6,16
1,5,16
1,2,16
9,1,16
22,0,16
0,16,15
0,11,15
0,8,15
1,7,15
1,6,15
1,5,15
2,4,15
2,3,15
14,2,15
15,1,15
22,0,15
0,14,14
0,13,14
0,12,14
0,11,14
0,10,14
1,9,14
1,8,14
1,7,14
2,3,14
3,1,14
16,0,14
0,17,13
0,15,13
0,14,13
0,13,13
0,12,13
0,11,13
1,6,13
1,5,13
3,4,13
11,3,13
13,2,13
18,1,13
34,0,13
0,17,12
0,16,12
0,13,12
0,12,12
1,10,12
1,8,12
1,6,12
2,5,12
2,4,12
23,3,12
24,1,12
26,0,12
0,12,11
1,11,11
1,9,11
1,8,11
2,5,11
9,4,11
9,3,11
20,2,11
27,1,11
52,0,11
0,22,10
0,21,10
0,18,10
0,17,10
1,14,10
1,13,10
2,11,10
2,9,10
5,7,10
6,6,10
12,5,10
12,4,10
18,3,10
24,2,10
30,1,10
2418,0,10
0,22,9
0,21,9
1,17,9
1,14,9
3,13,9
4,12,9
4,11,9
5,10,9
9,9,9
14,7,9
22,6,9
26,5,9
37,4,9
46,3,9
60,2,9
0,7,22
0,4,22
2,3,22
4,2,22
5,1,22
11,0,22
0,10,21
0,6,21
0,5,21
1,4,21
1,3,21
3,2,21
4,1,21
7,0,21
0,10,20
0,7,20
0,6,20
1,5,20
1,4,20
1,3,20
4,2,20
8,1,20
15,0,20
0,12,19
0,11,19
0,9,19
0,5,19
1,3,19
11,2,19
13,1,19
13,0,19
0,11,18
0,9,18
0,7,18
1,4,18
1,3,18
1,2,18
7,1,18
14,0,18
0,12,17
0,10,17
0,9,17
0,7,17
1,6,17
1,5,17
1,3,17
6,2,17
8,1,17
11,0,17
0,10,16
0,9,16
0,7,16
1,5,16
1,4,16
6,3,16
6,2,16
12,1,16
17,0,16
0,11,15
0,10,15
