Generation,Fitness_value,Chromatic_number
6,15,42
6,14,42
7,13,42
8,12,42
9,9,42
11,8,42
13,6,42
17,4,42
145,3,42
330,2,42
1204,1,42
1,53,42
1,48,42
1,30,42
1,27,42
2,26,42
2,25,42
3,22,42
3,17,42
4,12,42
5,11,42
8,9,42
12,8,42
13,7,42
13,6,42
18,5,42
22,4,42
62,3,42
158,2,42
477,1,42
0,65,42
0,64,42
0,59,42
0,58,42
1,47,42
1,46,42
1,45,42
1,40,42
1,38,42
1,29,42
2,27,42
2,23,42
4,21,42
4,15,42
7,12,42
10,11,42
11,10,42
12,9,42
13,8,42
15,7,42
15,5,42
19,4,42
46,3,42
102,2,42
145,1,42
0,66,42
0,62,42
0,59,42
0,57,42
1,36,42
1,32,42
2,26,42
3,23,42
3,20,42
4,17,42
6,16,42
7,14,42
9,13,42
10,12,42
12,11,42
17,10,42
17,9,42
24,8,42
24,7,42
26,6,42
29,5,42
31,4,42
103,3,42
200,2,42
489,1,42
2437,0,42
0,68,42
0,61,42
1,48,42
1,43,42
1,42,42
1,39,42
1,34,42
2,31,42
2,26,42
2,20,42
4,16,42
6,15,42
6,14,42
7,12,42
11,7,42
17,5,42
19,4,42
102,3,42
658,2,42
1997,1,42
0,82,42
0,74,42
0,69,42
0,67,42
0,54,42
1,48,42
1,31,42
2,22,42
2,20,42
4,18,42
5,16,42
6,12,42
9,10,42
10,9,42
11,6,42
16,5,42
25,4,42
53,3,42
627,2,42
1346,1,42
0,65,42
0,59,42
1,48,42
1,46,42
1,45,42
1,40,42
1,38,42
1,36,42
1,26,42
2,22,42
3,14,42
8,13,42
8,12,42
9,6,42
20,5,42
24,4,42
76,3,42
121,2,42
0,72,42
0,65,42
0,62,42
0,60,42
1,57,42
1,48,42
1,47,42
1,38,42
1,35,42
1,32,42
2,31,42
2,27,42
2,19,42
3,18,42
5,15,42
6,13,42
7,12,42
7,10,42
10,9,42
12,7,42
21,6,42
23,4,42
59,3,42
622,2,42
1519,1,42
0,70,42
0,62,42
1,40,42
1,37,42
1,35,42
1,34,42
1,30,42
2,26,42
3,23,42
3,21,42
3,17,42
5,13,42
6,12,42
7,10,42
10,7,42
14,6,42
17,5,42
18,4,42
68,3,42
344,2,42
1766,1,42
0,69,42
0,57,42
1,33,42
1,32,42
2,27,42
2,24,42
2,23,42
3,22,42
3,18,42
4,17,42
5,13,42
8,11,42
8,10,42
13,8,42
15,7,42
16,6,42
22,5,42
22,4,42
44,3,42
99,2,42
1382,1,42
0,81,42
0,76,42
0,73,42
0,70,42
0,65,42
0,64,42
0,61,42
1,44,42
1,37,42
1,36,42
1,33,42
1,31,42
2,29,42
2,26,42
2,21,42
3,17,42
4,14,42
6,12,42
7,11,42
9,10,42
13,9,42
18,8,42
18,6,42
24,5,42
26,4,42
83,3,42
353,2,42
1591,1,42
0,74,42
0,71,42
0,68,42
0,66,42
0,63,42
0,62,42
1,50,42
1,42,42
1,41,42
1,39,42
1,32,42
1,30,42
2,28,42
2,25,42
3,22,42
4,21,42
4,19,42
4,16,42
6,15,42
6,14,42
7,10,42
12,8,42
16,7,42
17,6,42
18,5,42
20,4,42
35,3,42
488,2,42
3296,1,42
0,69,42
0,68,42
0,60,42
0,57,42
1,45,42
1,44,42
1,43,42
1,40,42
1,35,42
1,29,42
2,28,42
2,24,42
3,18,42
4,15,42
6,14,42
7,13,42
8,11,42
9,9,42
12,8,42
14,7,42
15,6,42
18,5,42
19,4,42
308,3,42
334,2,42
361,1,42
0,69,42
0,66,42
0,61,42
0,59,42
0,57,42
1,56,42
1,46,42
1,39,42
1,27,42
2,24,42
2,23,42
3,21,42
3,20,42
4,19,42
4,17,42
5,15,42
6,14,42
7,11,42
10,10,42
11,9,42
14,8,42
16,6,42
17,5,42
17,4,42
31,3,42
100,2,42
259,1,42
772,0,42
0,62,42
0,61,42
1,55,42
1,48,42
1,39,42
1,30,42
2,27,42
2,25,42
3,21,42
4,19,42
5,17,42
5,16,42
6,15,42
6,13,42
8,7,42
19,6,42
21,5,42
25,4,42
66,3,42
155,2,42
329,1,42
377,0,42
0,74,42
0,58,42
1,39,42
1,36,42
2,30,42
2,28,42
2,25,42
3,23,42
3,21,42
4,20,42
4,19,42
5,13,42
5,11,42
11,10,42
12,6,42
26,5,42
27,4,42
44,3,42
46,2,42
74,1,42
992,0,42
0,71,42
0,70,42
0,63,42
0,62,42
1,43,42
1,37,42
1,35,42
1,34,42
2,25,42
2,23,42
4,22,42
4,19,42
4,14,42
8,12,42
9,9,42
13,7,42
15,6,42
18,5,42
22,4,42
54,3,42
83,2,42
169,1,42
0,76,42
0,72,42
0,70,42
0,69,42
0,65,42
0,63,42
0,62,42
0,61,42
1,44,42
1,39,42
1,33,42
1,27,42
2,26,42
3,21,42
3,19,42
4,16,42
6,11,42
9,10,42
13,8,42
14,7,42
16,6,42
20,5,42
23,4,42
29,3,42
261,2,42
832,1,42
0,78,42
0,73,42
0,63,42
0,62,42
0,59,42
1,48,42
1,40,42
1,33,42
1,32,42
1,31,42
2,24,42
2,23,42
3,22,42
3,21,42
3,19,42
4,17,42
4,16,42
5,12,42
8,11,42
9,10,42
13,9,42
13,8,42
15,7,42
16,6,42
17,5,42
20,4,42
97,3,42
173,2,42
189,1,42
0,70,42
0,65,42
0,61,42
0,59,42
0,55,42
1,51,42
1,40,42
1,38,42
1,34,42
1,32,42
2,31,42
2,24,42
2,23,42
3,22,42
3,21,42
3,20,42
4,18,42
4,10,42
9,8,42
9,7,42
13,6,42
17,5,42
18,4,42
32,3,42
71,2,42
459,1,42
0,65,42
0,61,42
1,32,42
2,30,42
2,27,42
2,24,42
2,22,42
3,19,42
4,18,42
4,16,42
5,15,42
6,13,42
7,11,42
14,10,42
14,8,42
19,7,42
22,6,42
24,5,42
26,4,42
106,3,42
261,2,42
