Generation,Fitness_value,Chromatic_number
2,4,8
2,3,8
2,2,8
9,1,8
11,0,8
0,91,7
0,90,7
0,84,7
0,80,7
0,78,7
1,29,7
1,28,7
1,24,7
1,23,7
1,22,7
1,19,7
1,15,7
1,14,7
2,9,7
2,7,7
3,6,7
3,5,7
4,3,7
29,2,7
45,1,7
51,0,7
0,113,6
0,111,6
0,108,6
0,104,6
1,41,6
1,39,6
1,34,6
1,31,6
2,25,6
2,19,6
3,17,6
4,15,6
4,10,6
8,9,6
10,6,6
11,5,6
12,3,6
0,34,19
0,31,19
0,29,19
0,26,19
0,25,19
0,24,19
1,4,19
1,2,19
1,1,19
2,0,19
0,28,18
0,26,18
0,25,18
0,22,18
1,2,18
1,0,18
0,32,17
0,26,17
1,4,17
1,3,17
1,1,17
3,0,17
0,30,16
1,7,16
1,3,16
1,1,16
1,0,16
0,26,15
1,5,15
1,2,15
1,1,15
1,0,15
0,45,14
0,38,14
1,5,14
1,4,14
1,2,14
1,1,14
3,0,14
0,42,13
0,40,13
0,39,13
1,5,13
1,3,13
1,2,13
1,1,13
2,0,13
0,58,12
0,43,12
0,41,12
0,40,12
1,3,12
1,1,12
1,0,12
0,45,11
1,9,11
1,5,11
1,4,11
1,3,11
1,2,11
2,1,11
3,0,11
0,73,10
0,66,10
0,62,10
0,59,10
0,57,10
0,55,10
0,53,10
1,11,10
1,10,10
1,9,10
1,8,10
1,7,10
1,6,10
1,5,10
1,2,10
1,1,10
4,0,10
0,71,9
0,62,9
0,58,9
1,10,9
1,4,9
9,3,9
11,0,9
0,85,8
0,77,8
0,74,8
0,72,8
0,71,8
0,67,8
1,24,8
1,23,8
1,18,8
1,15,8
1,12,8
1,9,8
1,6,8
2,5,8
2,4,8
2,1,8
38,0,8
0,97,7
0,93,7
0,89,7
0,88,7
0,87,7
0,73,7
1,34,7
1,18,7
1,17,7
1,15,7
2,11,7
2,8,7
2,6,7
3,4,7
3,3,7
1295,2,7
1300,1,7
1310,0,7
0,123,6
0,112,6
0,104,6
0,102,6
0,99,6
1,54,6
1,46,6
1,44,6
1,35,6
1,28,6
2,27,6
2,26,6
2,25,6
2,19,6
3,16,6
5,15,6
6,12,6
10,11,6
10,8,6
11,7,6
13,6,6
17,5,6
19,2,6
0,36,19
0,35,19
0,32,19
0,30,19
0,28,19
0,27,19
0,26,19
0,20,19
1,5,19
1,3,19
1,0,19
0,30,18
0,28,18
0,27,18
0,25,18
1,7,18
1,5,18
1,4,18
1,2,18
1,1,18
1,0,18
0,33,17
0,30,17
0,26,17
1,1,17
1,0,17
0,31,16
0,30,16
0,28,16
0,27,16
1,5,16
1,3,16
1,2,16
1,1,16
3,0,16
0,36,15
0,35,15
0,31,15
1,3,15
1,1,15
1,0,15
0,51,14
0,42,14
0,40,14
0,36,14
0,29,14
1,7,14
1,3,14
1,2,14
1,1,14
3,0,14
0,57,13
0,50,13
0,47,13
0,39,13
1,3,13
1,1,13
1,0,13
0,50,12
0,48,12
0,45,12
0,42,12
0,38,12
1,3,12
1,0,12
0,63,11
0,52,11
0,47,11
0,46,11
1,6,11
1,5,11
1,4,11
1,2,11
1,1,11
5,0,11
0,65,10
0,57,10
0,49,10
0,41,10
1,6,10
1,5,10
1,4,10
1,3,10
1,2,10
8,1,10
12,0,10
0,70,9
0,69,9
0,65,9
0,62,9
0,58,9
1,12,9
1,8,9
1,5,9
1,4,9
1,3,9
1,2,9
15,1,9
17,0,9
0,92,8
0,84,8
0,74,8
0,63,8
1,26,8
1,12,8
1,9,8
1,8,8
1,7,8
2,3,8
2,1,8
14,0,8
0,87,7
0,85,7
1,21,7
1,16,7
1,14,7
2,10,7
2,9,7
2,8,7
3,7,7
3,6,7
4,4,7
4,2,7
6,1,7
15,0,7
0,140,6
0,123,6
0,121,6
0,120,6
0,115,6
0,114,6
0,109,6
0,105,6
0,97,6
1,54,6
1,52,6
1,35,6
1,30,6
2,28,6
2,27,6
3,20,6
4,19,6
5,16,6
5,13,6
7,9,6
12,8,6
16,6,6
17,4,6
0,31,19
0,23,19
0,16,19
1,3,19
1,1,19
1,0,19
0,28,18
0,25,18
1,4,18
1,1,18
1,0,18
0,36,17
0,35,17
0,33,17
0,32,17
0,30,17
0,22,17
1,5,17
1,2,17
1,0,17
0,46,16
0,38,16
0,29,16
0,24,16
1,3,16
1,1,16
1,0,16
0,28,15
1,1,15
1,0,15
0,45,14
0,40,14
0,39,14
0,35,14
0,32,14
0,30,14
1,4,14
1,3,14
1,2,14
1,1,14
2,0,14
0,46,13
0,40,13
0,35,13
1,3,13
1,2,13
1,1,13
4,0,13
0,53,12
0,50,12
0,45,12
0,44,12
0,38,12
1,7,12
1,4,12
1,3,12
1,2,12
4,1,12
5,0,12
0,61,11
0,56,11
0,53,11
0,51,11
0,50,11
0,49,11
1,6,11
1,3,11
1,1,11
8,0,11
0,78,10
0,71,10
0,55,10
0,54,10
0,53,10
1,8,10
1,6,10
1,0,10
0,76,9
0,69,9
0,64,9
0,62,9
0,60,9
1,4,9
1,3,9
3,1,9
9,0,9
0,88,8
0,84,8
0,77,8
0,69,8
0,67,8
1,15,8
1,10,8
2,9,8
2,6,8
2,5,8
2,3,8
2,2,8
12,1,8
22,0,8
0,98,7
0,88,7
0,86,7
0,79,7
0,73,7
1,31,7
1,25,7
1,24,7
1,19,7
1,18,7
1,17,7
1,16,7
2,7,7
3,6,7
4,5,7
5,2,7
5,0,7
0,112,6
0,110,6
0,107,6
0,104,6
0,96,6
1,45,6
1,42,6
1,37,6
1,35,6
1,34,6
1,33,6
1,32,6
2,27,6
2,24,6
2,22,6
3,18,6
3,15,6
4,13,6
4,12,6
10,10,6
17,8,6
19,5,6
21,2,6
0,31,19
0,28,19
0,26,19
0,24,19
0,18,19
1,4,19
1,2,19
1,0,19
0,37,18
0,33,18
0,31,18
0,29,18
0,25,18
0,24,18
1,3,18
1,1,18
1,0,18
0,28,17
0,25,17
1,3,17
1,1,17
2,0,17
0,39,16
0,36,16
0,33,16
0,30,16
0,27,16
1,4,16
1,2,16
1,1,16
1,0,16
0,35,15
0,32,15
0,25,15
1,5,15
1,2,15
1,0,15
0,41,14
0,36,14
0,33,14
0,29,14
1,9,14
1,8,14
1,4,14
1,2,14
1,1,14
3,0,14
0,41,13
0,36,13
1,7,13
1,5,13
1,1,13
3,0,13
0,53,12
0,51,12
0,50,12
0,46,12
0,45,12
0,44,12
0,42,12
0,40,12
1,4,12
1,3,12
1,2,12
1,1,12
3,0,12
0,51,11
0,44,11
1,8,11
1,5,11
1,3,11
1,2,11
1,1,11
2,0,11
0,57,10
0,54,10
1,7,10
1,6,10
1,4,10
1,2,10
1,1,10
6,0,10
0,79,9
0,68,9
0,67,9
0,63,9
0,57,9
1,11,9
1,8,9
1,6,9
1,3,9
7,2,9
14,1,9
16,0,9
0,81,8
0,79,8
0,73,8
0,66,8
1,13,8
1,12,8
1,9,8
1,7,8
1,6,8
2,3,8
9,2,8
10,1,8
16,0,8
0,99,7
0,95,7
0,94,7
0,92,7
0,89,7
1,24,7
1,18,7
1,16,7
2,10,7
2,4,7
27,3,7
30,2,7
32,1,7
36,0,7
0,114,6
0,107,6
0,101,6
1,37,6
1,36,6
1,34,6
1,28,6
2,25,6
2,21,6
3,20,6
4,17,6
4,15,6
4,14,6
5,7,6
7,6,6
17,4,6
0,30,19
0,29,19
0,28,19
0,26,19
0,25,19
0,23,19
1,2,19
1,1,19
1,0,19
0,27,18
0,26,18
0,22,18
1,5,18
1,4,18
1,3,18
1,2,18
1,1,18
1,0,18
0,32,17
0,27,17
0,24,17
1,3,17
1,2,17
1,0,17
0,35,16
0,30,16
0,29,16
0,27,16
1,7,16
1,2,16
1,1,16
1,0,16
0,44,15
0,39,15
0,38,15
0,36,15
0,30,15
1,0,15
0,46,14
0,45,14
0,41,14
0,39,14
0,37,14
0,33,14
1,5,14
1,3,14
1,0,14
0,43,13
0,41,13
0,35,13
1,3,13
1,1,13
1,0,13
0,53,12
0,52,12
0,51,12
0,47,12
0,44,12
0,43,12
0,42,12
1,6,12
1,4,12
1,3,12
1,1,12
2,0,12
0,55,11
0,52,11
0,45,11
1,10,11
1,7,11
1,6,11
1,5,11
1,3,11
1,2,11
4,1,11
7,0,11
0,59,10
0,57,10
0,53,10
0,48,10
0,45,10
1,10,10
1,5,10
1,4,10
1,3,10
1,2,10
1,1,10
6,0,10
0,69,9
0,67,9
0,66,9
0,64,9
0,63,9
1,11,9
1,4,9
10,3,9
19,2,9
25,1,9
29,0,9
0,83,8
0,80,8
0,77,8
0,76,8
0,70,8
1,18,8
1,15,8
1,10,8
1,9,8
1,7,8
2,4,8
2,3,8
3,2,8
12,1,8
16,0,8
0,93,7
0,83,7
1,26,7
1,25,7
1,24,7
1,16,7
1,11,7
2,9,7
2,8,7
3,7,7
3,6,7
3,4,7
20,3,7
22,2,7
25,1,7
30,0,7
0,119,6
0,107,6
0,103,6
1,46,6
1,26,6
2,25,6
2,24,6
2,23,6
2,21,6
3,20,6
3,19,6
3,16,6
3,14,6
5,9,6
13,5,6
15,1,6
22,0,6
0,155,5
0,152,5
0,141,5
0,137,5
0,135,5
1,78,5
1,64,5
1,59,5
2,48,5
2,43,5
11,42,5
14,40,5
18,35,5
64,34,5
68,27,5
73,23,5
79,19,5
144,16,5
1271,15,5
0,30,19
0,23,19
0,22,19
0,20,19
1,3,19
1,1,19
1,0,19
0,30,18
0,29,18
0,27,18
0,26,18
0,25,18
1,5,18
1,1,18
1,0,18
0,31,17
0,25,17
1,4,17
1,3,17
1,2,17
1,1,17
1,0,17
0,27,16
1,5,16
1,3,16
1,2,16
1,1,16
2,0,16
0,36,15
0,34,15
0,33,15
0,32,15
0,31,15
1,4,15
1,2,15
1,1,15
1,0,15
0,39,14
0,36,14
0,35,14
1,7,14
1,4,14
1,3,14
1,0,14
0,49,13
0,47,13
0,44,13
0,40,13
0,35,13
1,6,13
1,4,13
1,3,13
1,2,13
1,1,13
2,0,13
0,53,12
0,50,12
0,44,12
1,7,12
1,4,12
1,3,12
2,2,12
2,1,12
5,0,12
0,61,11
0,60,11
0,55,11
0,54,11
0,49,11
0,48,11
0,47,11
1,4,11
1,3,11
1,2,11
1,1,11
3,0,11
0,62,10
0,55,10
0,54,10
1,6,10
1,3,10
1,1,10
5,0,10
0,69,9
0,66,9
0,58,9
1,19,9
1,7,9
1,6,9
2,4,9
2,3,9
2,1,9
9,0,9
0,84,8
0,80,8
0,72,8
0,70,8
0,68,8
1,25,8
1,13,8
1,8,8
1,7,8
2,5,8
2,3,8
2,2,8
2,1,8
7,0,8
0,98,7
0,94,7
0,92,7
0,89,7
0,82,7
0,80,7
1,31,7
1,22,7
1,14,7
1,13,7
2,6,7
2,4,7
8,3,7
21,2,7
37,1,7
45,0,7
0,129,6
0,126,6
0,119,6
0,118,6
0,116,6
0,104,6
0,99,6
1,51,6
1,38,6
1,37,6
1,30,6
1,27,6
2,26,6
2,24,6
3,23,6
3,22,6
3,15,6
4,14,6
5,11,6
6,10,6
11,3,6
0,21,19
1,3,19
1,1,19
1,0,19
0,31,18
0,29,18
0,26,18
0,24,18
1,6,18
1,1,18
1,0,18
0,29,17
0,28,17
0,23,17
1,5,17
1,1,17
2,0,17
0,36,16
0,31,16
0,24,16
1,3,16
1,2,16
1,1,16
1,0,16
0,40,15
0,37,15
0,33,15
0,29,15
1,3,15
1,2,15
1,0,15
0,41,14
0,39,14
0,36,14
0,33,14
1,11,14
1,6,14
1,5,14
1,3,14
1,2,14
1,1,14
4,0,14
0,46,13
0,40,13
0,37,13
1,8,13
1,7,13
1,6,13
1,5,13
1,3,13
1,1,13
5,0,13
0,54,12
0,53,12
0,51,12
0,49,12
0,48,12
0,42,12
0,39,12
1,6,12
1,5,12
1,4,12
1,3,12
1,1,12
2,0,12
0,47,11
0,46,11
0,45,11
0,44,11
1,12,11
1,7,11
1,6,11
1,5,11
1,4,11
1,3,11
1,2,11
3,0,11
0,64,10
0,63,10
0,62,10
0,61,10
0,49,10
1,10,10
1,6,10
1,4,10
1,3,10
1,1,10
4,0,10
0,63,9
0,62,9
1,9,9
1,5,9
1,3,9
9,1,9
14,0,9
0,91,8
0,89,8
0,83,8
0,80,8
0,76,8
0,72,8
0,70,8
1,21,8
1,19,8
1,12,8
1,9,8
1,6,8
2,1,8
16,0,8
1,28,7
1,18,7
1,14,7
1,13,7
2,9,7
2,8,7
3,3,7
36,2,7
39,1,7
45,0,7
0,113,6
0,108,6
0,105,6
0,102,6
0,99,6
1,52,6
1,43,6
1,36,6
1,34,6
1,29,6
2,21,6
3,18,6
4,17,6
4,15,6
5,11,6
7,10,6
9,8,6
11,6,6
12,5,6
16,3,6
21,2,6
68,1,6
75,0,6
0,134,5
0,121,5
1,90,5
1,74,5
1,68,5
1,60,5
2,46,5
3,45,5
4,39,5
10,31,5
38,29,5
39,25,5
52,23,5
65,22,5
67,21,5
122,20,5
833,14,5
0,36,19
0,33,19
0,19,19
1,4,19
1,2,19
1,1,19
1,0,19
0,31,18
0,30,18
0,27,18
0,25,18
1,5,18
1,2,18
1,0,18
0,35,17
0,31,17
0,30,17
0,25,17
1,2,17
1,0,17
0,34,16
0,33,16
0,32,16
0,28,16
0,26,16
1,3,16
1,0,16
0,43,15
0,37,15
0,35,15
0,32,15
0,31,15
1,3,15
1,2,15
1,1,15
1,0,15
0,49,14
0,46,14
0,45,14
0,40,14
0,36,14
0,35,14
0,34,14
1,6,14
1,2,14
1,1,14
2,0,14
0,49,13
0,45,13
0,36,13
0,35,13
0,33,13
1,5,13
1,1,13
2,0,13
0,62,12
0,54,12
0,50,12
0,41,12
1,5,12
1,4,12
1,3,12
1,2,12
1,1,12
3,0,12
0,57,11
0,53,11
0,51,11
0,49,11
0,46,11
1,4,11
1,2,11
2,0,11
0,57,10
0,56,10
0,55,10
0,54,10
1,7,10
1,4,10
1,2,10
3,1,10
9,0,10
0,69,9
0,67,9
0,61,9
0,58,9
1,15,9
1,14,9
1,12,9
1,8,9
1,6,9
1,4,9
3,2,9
7,0,9
0,83,8
0,82,8
0,79,8
0,76,8
0,66,8
0,65,8
1,12,8
1,11,8
1,9,8
1,7,8
2,3,8
2,2,8
2,0,8
0,100,7
0,92,7
0,82,7
1,33,7
1,23,7
1,13,7
2,6,7
3,3,7
12,1,7
25,0,7
0,121,6
0,117,6
0,116,6
0,113,6
0,108,6
0,94,6
1,41,6
1,36,6
1,28,6
2,24,6
2,20,6
3,18,6
3,15,6
7,14,6
7,13,6
9,11,6
11,10,6
11,9,6
12,8,6
17,4,6
69,3,6
71,2,6
72,1,6
72,0,6
0,152,5
0,136,5
0,130,5
1,87,5
1,81,5
1,73,5
1,63,5
1,50,5
3,49,5
3,45,5
6,40,5
11,35,5
18,34,5
27,33,5
59,24,5
102,19,5
188,17,5
975,12,5
2604,11,5
2605,9,5
0,25,19
0,23,19
1,1,19
1,0,19
0,34,18
0,30,18
0,29,18
0,25,18
1,4,18
1,3,18
1,1,18
2,0,18
0,39,17
0,28,17
0,25,17
0,24,17
1,6,17
1,4,17
1,2,17
1,1,17
1,0,17
0,37,16
0,35,16
0,34,16
0,29,16
0,28,16
1,4,16
1,0,16
0,37,15
0,29,15
0,28,15
1,4,15
1,2,15
1,1,15
1,0,15
0,40,14
0,39,14
0,33,14
1,6,14
1,0,14
0,41,13
0,38,13
1,4,13
1,2,13
1,1,13
3,0,13
0,44,12
0,43,12
0,42,12
1,3,12
1,2,12
1,1,12
3,0,12
0,60,11
0,57,11
0,56,11
0,51,11
0,49,11
0,47,11
0,46,11
1,7,11
1,5,11
1,2,11
5,1,11
10,0,11
0,70,10
0,55,10
1,6,10
1,5,10
1,4,10
2,2,10
4,1,10
10,0,10
0,65,9
0,61,9
0,59,9
1,9,9
1,4,9
1,2,9
8,1,9
13,0,9
0,87,8
0,84,8
0,78,8
0,71,8
1,19,8
1,15,8
1,14,8
1,12,8
1,10,8
1,9,8
1,8,8
1,6,8
2,4,8
2,3,8
2,1,8
8,0,8
0,105,7
0,103,7
0,92,7
0,81,7
0,78,7
1,22,7
1,18,7
1,17,7
1,15,7
1,14,7
2,13,7
2,12,7
2,11,7
3,7,7
3,6,7
3,4,7
117,3,7
129,1,7
132,0,7
0,127,6
0,112,6
0,111,6
0,108,6
0,107,6
0,105,6
1,46,6
1,45,6
1,44,6
1,35,6
1,33,6
2,32,6
2,29,6
2,24,6
2,21,6
3,17,6
5,14,6
8,10,6
15,6,6
23,5,6
24,2,6
27,1,6
45,0,6
0,153,5
0,138,5
0,135,5
0,134,5
1,88,5
1,75,5
1,61,5
1,54,5
2,48,5
3,47,5
8,45,5
10,32,5
37,31,5
42,29,5
318,27,5
350,24,5
367,22,5
490,20,5
497,14,5
640,13,5
1201,11,5
1225,9,5
1241,7,5
1257,6,5
1262,5,5
1266,4,5
1271,3,5
0,25,19
0,20,19
1,4,19
1,3,19
1,1,19
1,0,19
0,32,18
0,31,18
0,25,18
0,23,18
1,4,18
1,1,18
1,0,18
0,33,17
0,29,17
0,28,17
0,23,17
1,4,17
1,2,17
1,1,17
1,0,17
0,35,16
0,34,16
0,28,16
1,3,16
1,2,16
1,1,16
3,0,16
0,35,15
0,32,15
0,26,15
0,25,15
1,7,15
1,2,15
1,0,15
0,32,14
1,3,14
1,2,14
1,1,14
3,0,14
0,46,13
0,43,13
0,41,13
0,40,13
0,36,13
1,8,13
1,3,13
1,1,13
2,0,13
0,61,12
0,49,12
0,45,12
0,40,12
1,11,12
1,6,12
1,4,12
1,3,12
1,2,12
2,1,12
3,0,12
0,51,11
0,46,11
1,6,11
1,5,11
1,4,11
1,2,11
1,1,11
2,0,11
0,66,10
0,65,10
0,64,10
0,62,10
0,61,10
0,60,10
0,59,10
0,54,10
0,53,10
1,6,10
1,5,10
1,4,10
1,3,10
1,1,10
7,0,10
0,73,9
0,61,9
1,8,9
1,3,9
5,1,9
22,0,9
0,80,8
0,73,8
0,71,8
1,20,8
1,15,8
1,12,8
1,11,8
1,10,8
1,9,8
1,8,8
2,4,8
2,1,8
20,0,8
0,98,7
0,83,7
1,16,7
2,11,7
2,7,7
3,3,7
180,2,7
194,1,7
198,0,7
0,108,6
0,107,6
0,104,6
1,52,6
1,42,6
1,37,6
1,36,6
2,27,6
2,26,6
2,24,6
2,21,6
3,17,6
3,16,6
6,13,6
7,12,6
9,8,6
16,7,6
17,6,6
18,5,6
19,4,6
0,23,19
1,6,19
1,5,19
1,1,19
1,0,19
0,25,18
1,1,18
1,0,18
0,36,17
0,31,17
0,21,17
1,6,17
1,3,17
1,2,17
1,1,17
1,0,17
0,36,16
0,32,16
0,29,16
0,27,16
0,24,16
1,8,16
1,3,16
1,1,16
1,0,16
0,34,15
0,32,15
0,28,15
1,7,15
1,3,15
1,1,15
3,0,15
0,41,14
0,35,14
0,33,14
1,5,14
1,3,14
1,2,14
1,0,14
0,44,13
0,41,13
0,39,13
1,5,13
1,1,13
4,0,13
0,49,12
0,40,12
1,3,12
1,2,12
1,1,12
3,0,12
0,67,11
0,52,11
0,51,11
0,46,11
0,43,11
0,42,11
1,11,11
1,4,11
1,3,11
3,1,11
12,0,11
0,67,10
0,63,10
0,60,10
0,55,10
0,54,10
0,53,10
1,6,10
1,5,10
1,2,10
1,1,10
14,0,10
0,71,9
0,70,9
0,66,9
0,64,9
0,61,9
0,59,9
1,14,9
1,11,9
1,7,9
1,5,9
1,4,9
6,3,9
8,0,9
0,86,8
0,82,8
0,78,8
0,77,8
0,76,8
0,75,8
0,74,8
0,71,8
1,22,8
1,11,8
