Generation,Fitness_value,Chromatic_number
5,12,42
6,10,42
9,9,42
12,7,42
17,6,42
19,5,42
24,4,42
34,3,42
72,2,42
150,1,42
0,62,42
0,61,42
0,58,42
1,50,42
1,41,42
1,38,42
1,33,42
1,32,42
2,31,42
2,26,42
2,25,42
2,21,42
3,19,42
4,15,42
4,14,42
6,13,42
7,12,42
7,10,42
9,9,42
9,8,42
14,7,42
16,6,42
20,5,42
22,4,42
66,3,42
279,2,42
550,1,42
0,75,42
0,70,42
0,68,42
0,67,42
0,61,42
1,50,42
1,49,42
1,36,42
1,34,42
1,30,42
2,27,42
2,26,42
3,25,42
3,21,42
3,19,42
5,17,42
5,11,42
9,10,42
11,8,42
17,7,42
23,6,42
24,5,42
30,3,42
103,2,42
511,1,42
0,62,42
0,61,42
0,60,42
0,57,42
1,52,42
1,39,42
1,35,42
1,31,42
2,30,42
2,26,42
2,23,42
2,22,42
3,19,42
3,17,42
5,16,42
5,13,42
6,12,42
7,11,42
10,10,42
12,9,42
14,6,42
22,5,42
23,4,42
199,3,42
474,2,42
897,1,42
1192,0,42
0,73,42
0,66,42
0,56,42
1,52,42
1,40,42
1,39,42
1,37,42
1,36,42
1,35,42
1,33,42
2,24,42
2,21,42
2,20,42
2,19,42
4,17,42
4,16,42
5,12,42
8,9,42
12,6,42
17,4,42
85,3,42
121,2,42
144,1,42
1431,0,42
0,77,42
0,72,42
0,70,42
0,59,42
1,42,42
1,37,42
1,35,42
1,30,42
2,25,42
2,23,42
3,18,42
4,15,42
6,12,42
8,11,42
10,8,42
12,7,42
17,6,42
18,5,42
19,3,42
356,2,42
795,1,42
0,71,42
0,69,42
0,68,42
0,65,42
0,60,42
0,54,42
1,37,42
1,33,42
1,31,42
1,30,42
2,28,42
2,27,42
2,19,42
3,18,42
3,17,42
5,14,42
6,10,42
8,8,42
10,7,42
12,6,42
17,5,42
21,3,42
799,2,42
1824,1,42
0,60,42
1,37,42
1,35,42
1,33,42
1,32,42
2,29,42
2,27,42
2,24,42
3,23,42
3,22,42
4,19,42
4,18,42
4,17,42
5,15,42
5,14,42
6,13,42
7,11,42
7,10,42
10,8,42
13,6,42
18,5,42
24,3,42
908,2,42
1083,1,42
1686,0,42
0,59,42
0,53,42
1,50,42
1,42,42
1,40,42
1,31,42
1,27,42
2,26,42
2,21,42
2,18,42
3,17,42
4,15,42
6,14,42
6,13,42
7,11,42
9,10,42
10,8,42
11,7,42
14,6,42
16,5,42
23,4,42
124,3,42
158,2,42
721,1,42
0,65,42
0,60,42
0,54,42
1,37,42
1,27,42
2,24,42
2,23,42
2,17,42
5,15,42
5,13,42
8,11,42
13,10,42
13,9,42
15,8,42
18,6,42
21,5,42
24,4,42
31,3,42
47,2,42
85,1,42
487,0,42
0,62,42
0,61,42
1,45,42
1,42,42
1,38,42
1,31,42
2,30,42
2,24,42
2,20,42
4,17,42
5,12,42
6,8,42
11,7,42
19,6,42
20,5,42
22,4,42
45,3,42
279,2,42
1333,1,42
2551,0,42
0,66,42
0,58,42
0,56,42
1,38,42
1,35,42
1,34,42
1,32,42
2,31,42
2,29,42
2,28,42
2,25,42
3,22,42
3,21,42
3,17,42
4,16,42
5,14,42
7,13,42
7,12,42
9,9,42
10,8,42
21,7,42
22,6,42
27,5,42
28,4,42
89,3,42
221,2,42
513,1,42
2168,0,42
0,68,42
0,63,42
0,62,42
0,47,42
1,41,42
1,40,42
1,39,42
1,36,42
1,35,42
1,30,42
2,21,42
2,20,42
2,16,42
5,13,42
7,12,42
8,11,42
9,10,42
11,6,42
16,5,42
20,4,42
98,3,42
141,2,42
163,1,42
928,0,42
