Generation,Fitness_value,Chromatic_number
287,2,9
0,9,22
0,8,22
0,7,22
0,6,22
0,5,22
1,2,22
1,1,22
7,0,22
0,10,21
0,9,21
0,8,21
0,7,21
0,6,21
0,5,21
1,4,21
1,3,21
1,2,21
2,1,21
8,0,21
0,11,20
0,9,20
0,8,20
0,6,20
1,1,20
7,0,20
0,12,19
0,11,19
0,9,19
0,8,19
0,7,19
1,3,19
1,2,19
6,1,19
11,0,19
0,15,18
0,8,18
0,7,18
1,1,18
15,0,18
0,12,17
0,10,17
0,9,17
0,8,17
0,5,17
1,4,17
1,3,17
1,1,17
1,0,17
0,13,16
0,12,16
0,11,16
0,10,16
0,7,16
1,5,16
1,4,16
1,3,16
8,2,16
11,1,16
12,0,16
0,16,15
0,14,15
0,12,15
0,11,15
0,9,15
1,8,15
1,5,15
1,4,15
1,3,15
7,2,15
11,1,15
18,0,15
0,17,14
0,16,14
0,12,14
0,9,14
1,4,14
5,3,14
11,2,14
13,1,14
18,0,14
0,15,13
0,14,13
0,11,13
1,10,13
1,9,13
1,7,13
1,5,13
1,4,13
8,3,13
16,2,13
18,1,13
26,0,13
0,23,12
0,20,12
0,19,12
0,18,12
0,16,12
0,15,12
1,8,12
1,7,12
2,5,12
3,4,12
14,3,12
15,2,12
25,1,12
41,0,12
0,20,11
0,16,11
0,15,11
1,12,11
1,9,11
1,8,11
2,7,11
3,6,11
4,5,11
5,4,11
5,3,11
31,2,11
35,1,11
88,0,11
0,18,10
0,16,10
1,12,10
1,10,10
2,9,10
3,8,10
4,7,10
6,5,10
6,3,10
37,2,10
74,1,10
186,0,10
0,23,9
0,22,9
0,18,9
1,17,9
1,15,9
1,14,9
1,13,9
2,12,9
2,11,9
3,10,9
6,6,9
21,5,9
24,3,9
90,2,9
0,6,22
0,5,22
1,2,22
1,1,22
7,0,22
0,6,21
0,5,21
1,4,21
1,2,21
3,1,21
5,0,21
0,8,20
0,6,20
0,5,20
1,3,20
1,2,20
3,1,20
6,0,20
0,9,19
0,7,19
0,6,19
1,3,19
1,2,19
1,1,19
6,0,19
0,19,18
0,14,18
0,13,18
0,9,18
0,8,18
0,7,18
0,6,18
1,4,18
1,2,18
9,1,18
12,0,18
0,5,17
1,1,17
14,0,17
0,12,16
0,10,16
0,9,16
0,8,16
1,4,16
1,3,16
4,2,16
9,1,16
17,0,16
0,16,15
0,14,15
0,13,15
0,12,15
0,10,15
1,4,15
1,3,15
1,2,15
12,1,15
19,0,15
0,15,14
0,14,14
0,12,14
0,11,14
1,4,14
9,3,14
10,2,14
29,1,14
32,0,14
0,13,13
0,12,13
0,11,13
1,10,13
1,4,13
11,3,13
14,2,13
16,1,13
27,0,13
0,15,12
0,14,12
0,12,12
1,10,12
1,6,12
2,5,12
3,4,12
3,3,12
27,2,12
36,1,12
39,0,12
0,19,11
0,15,11
0,12,11
1,10,11
1,8,11
2,5,11
5,4,11
9,3,11
20,2,11
33,1,11
36,0,11
0,23,10
0,18,10
0,15,10
1,14,10
1,13,10
1,12,10
1,11,10
2,7,10
2,6,10
8,5,10
9,3,10
28,2,10
35,1,10
108,0,10
0,27,9
0,26,9
0,25,9
0,22,9
0,21,9
1,18,9
1,16,9
1,14,9
2,12,9
4,9,9
9,8,9
14,7,9
18,6,9
23,5,9
30,4,9
52,3,9
73,2,9
0,10,22
0,6,22
0,4,22
2,3,22
4,2,22
6,1,22
12,0,22
0,14,21
0,8,21
0,7,21
0,6,21
1,4,21
1,3,21
1,2,21
6,1,21
10,0,21
0,10,20
0,9,20
0,6,20
0,5,20
1,2,20
1,1,20
9,0,20
0,11,19
0,8,19
0,5,19
1,2,19
1,1,19
6,0,19
1,5,18
1,3,18
1,2,18
4,1,18
14,0,18
0,12,17
0,8,17
0,7,17
1,5,17
1,2,17
8,1,17
18,0,17
0,14,16
0,12,16
0,11,16
0,10,16
0,8,16
1,6,16
1,4,16
5,2,16
13,1,16
26,0,16
0,17,15
0,11,15
0,10,15
1,4,15
3,2,15
9,1,15
13,0,15
0,11,14
0,10,14
1,8,14
1,6,14
1,5,14
1,4,14
9,3,14
12,2,14
15,1,14
20,0,14
0,14,13
0,12,13
1,10,13
1,8,13
1,7,13
1,6,13
1,4,13
11,3,13
12,2,13
16,1,13
34,0,13
0,17,12
0,15,12
0,14,12
1,13,12
1,9,12
1,8,12
1,6,12
2,5,12
2,4,12
20,3,12
24,2,12
24,1,12
32,0,12
0,21,11
0,20,11
0,17,11
0,15,11
1,11,11
1,10,11
1,8,11
2,6,11
4,5,11
5,2,11
39,1,11
62,0,11
0,23,10
0,20,10
0,18,10
0,17,10
1,16,10
1,14,10
1,11,10
2,10,10
2,9,10
3,8,10
5,7,10
5,6,10
8,3,10
67,2,10
137,1,10
0,7,22
0,6,22
0,5,22
1,4,22
1,3,22
1,1,22
5,0,22
0,9,21
0,8,21
0,7,21
0,6,21
1,5,21
1,3,21
1,2,21
1,0,21
0,6,20
0,5,20
1,3,20
1,2,20
2,1,20
6,0,20
0,7,19
0,6,19
1,4,19
1,2,19
8,1,19
12,0,19
0,6,18
1,5,18
1,4,18
1,3,18
1,2,18
6,1,18
15,0,18
0,10,17
0,9,17
0,7,17
1,6,17
1,4,17
1,1,17
5,0,17
0,15,16
0,14,16
0,11,16
0,8,16
1,5,16
1,3,16
1,2,16
5,1,16
22,0,16
0,11,15
0,10,15
1,5,15
1,4,15
1,3,15
8,2,15
14,1,15
17,0,15
0,14,14
0,13,14
0,8,14
1,4,14
3,3,14
8,2,14
12,1,14
14,0,14
0,13,13
0,12,13
1,11,13
1,5,13
2,4,13
2,3,13
14,2,13
20,1,13
22,0,13
0,11,12
1,6,12
1,5,12
1,4,12
19,2,12
29,1,12
33,0,12
0,16,11
0,15,11
1,9,11
1,8,11
2,7,11
3,6,11
3,5,11
5,3,11
11,2,11
22,1,11
28,0,11
0,25,10
0,22,10
0,21,10
0,19,10
0,18,10
0,17,10
1,16,10
1,14,10
1,11,10
1,9,10
3,8,10
4,6,10
6,5,10
8,4,10
21,3,10
30,2,10
38,1,10
123,0,10
0,32,9
0,25,9
0,23,9
0,22,9
0,20,9
1,16,9
1,13,9
3,12,9
3,10,9
5,9,9
6,8,9
11,6,9
15,5,9
21,4,9
30,3,9
51,2,9
0,5,22
0,4,22
2,3,22
2,1,22
6,0,22
0,10,21
0,9,21
0,8,21
0,5,21
1,2,21
1,1,21
1,0,21
0,9,20
0,7,20
0,6,20
1,3,20
1,2,20
1,1,20
4,0,20
0,12,19
0,10,19
0,8,19
0,5,19
1,4,19
1,3,19
1,2,19
1,1,19
7,0,19
0,7,18
0,6,18
1,4,18
1,3,18
1,2,18
5,1,18
7,0,18
1,6,17
1,4,17
1,3,17
5,1,17
12,0,17
0,7,16
1,6,16
1,2,16
6,1,16
12,0,16
0,12,15
0,11,15
0,10,15
1,8,15
1,4,15
1,3,15
4,2,15
8,1,15
20,0,15
0,17,14
0,16,14
0,15,14
0,14,14
0,13,14
0,11,14
1,8,14
1,5,14
2,3,14
3,1,14
24,0,14
0,12,13
0,9,13
1,8,13
1,7,13
1,6,13
2,5,13
2,4,13
2,2,13
17,1,13
21,0,13
0,15,12
0,12,12
1,9,12
1,8,12
1,5,12
1,4,12
17,3,12
24,2,12
29,1,12
35,0,12
0,19,11
0,16,11
0,14,11
0,12,11
1,9,11
2,7,11
2,6,11
3,5,11
4,3,11
8,2,11
19,1,11
20,0,11
0,24,10
0,22,10
0,21,10
0,18,10
1,15,10
1,14,10
1,13,10
1,11,10
2,10,10
4,7,10
6,6,10
6,5,10
11,4,10
21,3,10
22,2,10
36,1,10
88,0,10
0,22,9
0,21,9
1,19,9
1,18,9
1,17,9
1,15,9
2,13,9
2,12,9
3,11,9
4,10,9
5,6,9
19,4,9
41,3,9
508,2,9
0,9,22
0,7,22
0,5,22
0,4,22
2,3,22
2,2,22
3,1,22
5,0,22
0,8,21
0,5,21
1,3,21
1,1,21
3,0,21
0,10,20
0,8,20
0,7,20
0,6,20
1,3,20
1,2,20
4,1,20
8,0,20
0,9,19
0,6,19
0,5,19
1,4,19
1,2,19
1,1,19
10,0,19
0,11,18
0,10,18
0,7,18
0,6,18
1,2,18
8,1,18
15,0,18
0,11,17
0,9,17
0,6,17
1,5,17
1,4,17
1,1,17
14,0,17
0,13,16
0,11,16
0,8,16
0,7,16
1,5,16
1,4,16
1,2,16
10,1,16
11,0,16
0,11,15
0,10,15
1,9,15
1,8,15
1,6,15
1,5,15
1,4,15
5,3,15
7,2,15
7,1,15
13,0,15
0,15,14
0,14,14
0,12,14
0,11,14
0,10,14
1,7,14
1,5,14
1,4,14
2,2,14
11,1,14
22,0,14
0,15,13
0,11,13
0,9,13
1,6,13
1,5,13
1,4,13
7,3,13
11,2,13
21,1,13
32,0,13
0,14,12
0,12,12
1,8,12
1,7,12
1,6,12
2,3,12
2,2,12
22,1,12
25,0,12
0,18,11
0,17,11
0,16,11
0,14,11
0,12,11
1,11,11
1,8,11
1,5,11
3,3,11
21,2,11
27,1,11
41,0,11
0,22,10
0,20,10
0,17,10
0,16,10
1,14,10
1,11,10
1,10,10
3,9,10
4,7,10
5,6,10
7,4,10
27,3,10
34,2,10
45,1,10
0,5,22
1,3,22
1,2,22
1,1,22
3,0,22
0,10,21
0,7,21
0,6,21
0,5,21
1,3,21
1,2,21
4,1,21
5,0,21
0,9,20
0,8,20
0,6,20
0,5,20
1,3,20
1,2,20
5,1,20
8,0,20
0,10,19
0,9,19
0,8,19
0,7,19
1,5,19
1,2,19
1,1,19
9,0,19
0,9,18
0,8,18
1,4,18
1,3,18
1,2,18
7,1,18
16,0,18
0,7,17
0,6,17
1,2,17
3,1,17
9,0,17
0,9,16
0,8,16
0,6,16
1,4,16
1,2,16
6,1,16
12,0,16
0,12,15
0,11,15
0,9,15
1,8,15
1,5,15
1,4,15
1,3,15
16,2,15
19,1,15
23,0,15
0,12,14
0,10,14
1,9,14
1,8,14
1,4,14
1,3,14
8,2,14
11,1,14
16,0,14
0,21,13
0,19,13
0,17,13
0,16,13
0,15,13
0,14,13
0,13,13
0,11,13
1,6,13
1,5,13
1,4,13
1,2,13
25,1,13
31,0,13
0,15,12
0,13,12
1,10,12
1,9,12
1,8,12
1,7,12
1,6,12
2,4,12
2,3,12
16,2,12
20,1,12
23,0,12
0,21,11
0,20,11
0,18,11
0,16,11
0,15,11
1,13,11
1,12,11
1,11,11
1,10,11
1,7,11
2,5,11
3,3,11
15,2,11
23,1,11
36,0,11
0,22,10
0,16,10
1,13,10
1,12,10
1,11,10
2,10,10
2,9,10
3,7,10
4,5,10
5,4,10
23,3,10
34,2,10
37,1,10
0,5,22
0,4,22
1,1,22
10,0,22
0,8,21
0,7,21
0,4,21
1,3,21
2,2,21
5,1,21
8,0,21
0,11,20
0,9,20
0,4,20
2,3,20
3,2,20
9,1,20
18,0,20
0,14,19
0,11,19
0,10,19
0,9,19
0,7,19
0,5,19
1,3,19
1,2,19
4,1,19
9,0,19
0,15,18
0,14,18
0,12,18
0,10,18
0,9,18
0,8,18
0,6,18
1,5,18
1,4,18
1,3,18
1,2,18
1,0,18
0,9,17
0,6,17
1,4,17
1,2,17
2,1,17
10,0,17
0,8,16
1,5,16
1,4,16
1,2,16
5,1,16
7,0,16
0,16,15
0,14,15
0,13,15
0,12,15
0,8,15
1,6,15
1,5,15
1,3,15
6,2,15
13,1,15
17,0,15
0,15,14
0,12,14
0,10,14
1,6,14
1,5,14
1,4,14
5,3,14
10,2,14
22,1,14
32,0,14
0,17,13
0,15,13
0,14,13
0,13,13
0,10,13
1,9,13
1,8,13
1,6,13
1,5,13
1,4,13
1,3,13
7,2,13
14,1,13
18,0,13
0,15,12
0,12,12
1,7,12
1,6,12
2,5,12
3,3,12
3,2,12
19,1,12
26,0,12
0,17,11
0,16,11
1,13,11
1,12,11
1,9,11
1,7,11
2,5,11
3,4,11
18,3,11
21,2,11
24,1,11
40,0,11
0,27,10
0,23,10
0,21,10
0,20,10
0,17,10
1,16,10
1,13,10
1,12,10
1,11,10
1,10,10
2,8,10
4,7,10
4,6,10
8,3,10
41,2,10
51,1,10
0,8,22
0,6,22
0,5,22
1,4,22
1,1,22
5,0,22
0,9,21
0,6,21
0,4,21
2,2,21
3,1,21
9,0,21
0,12,20
0,10,20
0,9,20
0,5,20
1,3,20
1,2,20
2,1,20
8,0,20
0,9,19
0,8,19
0,6,19
0,5,19
1,4,19
1,3,19
1,2,19
8,1,19
12,0,19
0,15,18
0,9,18
0,8,18
0,6,18
1,5,18
1,1,18
1,0,18
0,12,17
0,11,17
0,9,17
0,7,17
1,4,17
1,2,17
6,1,17
14,0,17
0,12,16
0,11,16
0,10,16
0,9,16
0,7,16
1,3,16
3,2,16
3,1,16
13,0,16
0,13,15
0,12,15
0,7,15
1,2,15
21,1,15
34,0,15
0,19,14
0,14,14
0,13,14
0,11,14
1,9,14
1,7,14
1,2,14
13,1,14
18,0,14
0,18,13
0,17,13
0,14,13
0,13,13
0,12,13
0,11,13
1,6,13
1,4,13
4,3,13
11,2,13
16,1,13
18,0,13
0,16,12
0,14,12
0,13,12
0,11,12
1,10,12
1,9,12
1,7,12
1,6,12
2,3,12
21,2,12
31,1,12
38,0,12
0,22,11
0,19,11
0,17,11
0,14,11
1,10,11
1,7,11
1,6,11
2,5,11
4,4,11
12,3,11
15,2,11
22,1,11
30,0,11
0,19,10
0,17,10
0,15,10
1,14,10
1,13,10
1,12,10
1,11,10
2,10,10
2,7,10
6,5,10
11,4,10
15,3,10
18,2,10
24,1,10
42,0,10
0,26,9
0,24,9
0,19,9
0,18,9
1,17,9
1,13,9
1,12,9
4,11,9
4,10,9
7,9,9
8,8,9
8,7,9
14,6,9
20,5,9
22,4,9
25,3,9
42,2,9
0,9,22
0,8,22
0,7,22
0,6,22
1,5,22
1,4,22
1,3,22
1,2,22
1,1,22
5,0,22
0,9,21
0,8,21
0,4,21
1,3,21
5,2,21
7,1,21
13,0,21
0,9,20
0,8,20
0,7,20
0,6,20
0,5,20
1,2,20
6,1,20
7,0,20
0,19,19
0,16,19
0,14,19
0,8,19
0,5,19
1,4,19
1,2,19
1,0,19
0,11,18
0,9,18
0,8,18
0,7,18
1,5,18
1,4,18
1,3,18
1,2,18
1,1,18
13,0,18
0,16,17
0,13,17
0,10,17
0,9,17
0,8,17
0,7,17
1,4,17
1,2,17
9,1,17
16,0,17
0,7,16
1,5,16
1,4,16
1,3,16
2,2,16
6,1,16
7,0,16
0,12,15
0,11,15
0,10,15
1,5,15
1,4,15
1,3,15
7,2,15
9,1,15
16,0,15
0,14,14
0,13,14
0,10,14
0,9,14
1,4,14
1,3,14
14,2,14
17,1,14
22,0,14
0,18,13
0,17,13
0,14,13
0,13,13
0,9,13
1,7,13
1,6,13
2,5,13
2,3,13
11,2,13
14,1,13
33,0,13
0,17,12
0,13,12
0,11,12
1,9,12
1,8,12
1,7,12
1,6,12
2,5,12
3,4,12
3,3,12
9,2,12
20,1,12
41,0,12
0,23,11
0,18,11
0,16,11
0,12,11
1,9,11
1,8,11
2,7,11
3,5,11
3,4,11
17,3,11
19,2,11
23,1,11
23,0,11
0,17,10
0,16,10
1,10,10
1,9,10
2,8,10
4,7,10
4,5,10
7,4,10
28,3,10
34,2,10
67,1,10
332,0,10
0,22,9
0,21,9
0,20,9
0,19,9
1,14,9
1,11,9
2,9,9
7,5,9
20,4,9
34,3,9
36,2,9
0,9,22
0,6,22
0,5,22
1,4,22
1,3,22
1,1,22
8,0,22
0,5,21
1,3,21
1,2,21
1,0,21
0,5,20
1,4,20
1,3,20
1,2,20
4,1,20
12,0,20
0,8,19
0,7,19
0,6,19
1,5,19
1,3,19
1,1,19
12,0,19
0,8,18
0,7,18
0,5,18
1,4,18
1,3,18
1,2,18
9,1,18
10,0,18
0,11,17
0,9,17
0,8,17
1,5,17
1,3,17
2,1,17
13,0,17
0,14,16
0,11,16
0,9,16
0,7,16
1,5,16
1,4,16
1,3,16
1,2,16
7,1,16
10,0,16
0,14,15
0,13,15
0,10,15
0,9,15
1,7,15
1,5,15
1,2,15
14,1,15
20,0,15
0,16,14
0,12,14
0,11,14
1,7,14
1,5,14
2,4,14
2,3,14
9,2,14
11,1,14
28,0,14
0,18,13
0,15,13
0,13,13
0,11,13
1,8,13
1,7,13
1,4,13
15,3,13
18,2,13
29,1,13
38,0,13
0,25,12
0,19,12
0,15,12
0,13,12
1,12,12
1,11,12
1,10,12
1,8,12
1,6,12
1,5,12
1,3,12
24,2,12
36,1,12
40,0,12
0,20,11
0,16,11
0,14,11
1,8,11
1,7,11
2,6,11
3,5,11
4,3,11
21,2,11
29,1,11
44,0,11
0,25,10
0,21,10
0,18,10
1,10,10
1,7,10
7,6,10
8,4,10
30,3,10
34,2,10
57,1,10
111,0,10
0,20,9
1,19,9
1,18,9
1,13,9
2,10,9
3,9,9
3,7,9
9,6,9
14,5,9
20,4,9
79,3,9
259,2,9
0,10,22
0,9,22
0,7,22
0,6,22
0,5,22
0,2,22
4,1,22
7,0,22
0,7,21
0,6,21
1,4,21
1,3,21
1,2,21
1,1,21
1,0,21
0,8,20
0,6,20
1,2,20
3,1,20
7,0,20
0,9,19
0,6,19
0,5,19
1,4,19
1,1,19
5,0,19
0,11,18
0,10,18
0,9,18
0,8,18
0,7,18
1,4,18
1,2,18
1,1,18
9,0,18
0,10,17
0,7,17
1,5,17
1,2,17
1,1,17
12,0,17
0,12,16
0,9,16
0,8,16
0,7,16
1,6,16
1,5,16
1,3,16
1,2,16
5,1,16
12,0,16
0,11,15
0,10,15
0,8,15
1,6,15
1,5,15
1,4,15
4,3,15
6,2,15
7,1,15
20,0,15
0,12,14
0,11,14
1,10,14
1,6,14
1,5,14
1,2,14
7,1,14
21,0,14
0,13,13
0,12,13
0,10,13
1,8,13
1,6,13
1,5,13
2,0,13
0,21,12
0,15,12
0,14,12
0,13,12
0,12,12
1,9,12
1,8,12
1,5,12
3,4,12
3,3,12
11,2,12
14,1,12
26,0,12
0,20,11
0,18,11
0,17,11
0,15,11
0,14,11
1,9,11
1,8,11
1,7,11
2,6,11
3,5,11
5,3,11
26,2,11
30,1,11
42,0,11
0,20,10
0,17,10
1,14,10
1,10,10
2,9,10
3,7,10
5,6,10
6,4,10
37,3,10
52,2,10
66,1,10
155,0,10
0,25,9
0,22,9
0,20,9
0,19,9
1,17,9
1,16,9
2,10,9
3,8,9
13,6,9
18,5,9
31,4,9
49,3,9
62,2,9
0,11,22
0,7,22
0,5,22
1,2,22
1,0,22
0,5,21
1,4,21
1,3,21
1,2,21
1,1,21
1,0,21
0,13,20
0,9,20
0,7,20
0,5,20
1,3,20
2,1,20
9,0,20
0,11,19
0,9,19
0,7,19
0,4,19
2,3,19
6,2,19
8,0,19
3,3,18
5,2,18
6,1,18
9,0,18
0,11,17
0,10,17
0,8,17
0,6,17
1,5,17
1,4,17
1,2,17
1,1,17
5,0,17
0,12,16
0,8,16
1,3,16
4,2,16
8,1,16
11,0,16
0,18,15
0,17,15
0,14,15
0,12,15
0,9,15
1,5,15
1,3,15
5,2,15
10,1,15
19,0,15
0,12,14
0,11,14
0,9,14
1,7,14
1,4,14
1,3,14
1,2,14
9,1,14
14,0,14
0,12,13
0,10,13
1,9,13
1,8,13
1,7,13
1,4,13
15,3,13
15,2,13
23,1,13
26,0,13
0,19,12
0,15,12
0,13,12
0,12,12
1,10,12
1,9,12
1,4,12
1,3,12
23,2,12
24,1,12
30,0,12
0,19,11
0,18,11
0,15,11
1,12,11
1,10,11
1,7,11
2,6,11
2,5,11
5,4,11
5,3,11
19,2,11
27,1,11
37,0,11
0,21,10
0,19,10
0,18,10
0,17,10
0,16,10
1,14,10
1,11,10
2,9,10
2,8,10
5,7,10
6,5,10
8,3,10
26,2,10
29,1,10
29,0,10
0,22,9
0,21,9
0,19,9
1,18,9
1,15,9
1,12,9
3,9,9
9,8,9
17,7,9
26,6,9
36,4,9
48,3,9
49,2,9
0,6,22
0,4,22
0,3,22
3,2,22
6,1,22
7,0,22
0,9,21
0,7,21
0,5,21
1,4,21
1,3,21
1,2,21
5,1,21
8,0,21
0,11,20
0,9,20
0,8,20
0,7,20
0,3,20
2,2,20
5,1,20
10,0,20
0,9,19
0,7,19
1,6,19
1,2,19
9,0,19
1,4,18
1,3,18
1,2,18
1,1,18
7,0,18
0,12,17
0,10,17
0,9,17
0,7,17
1,3,17
1,0,17
0,13,16
0,11,16
0,8,16
0,7,16
1,5,16
1,3,16
1,2,16
12,1,16
17,0,16
1,5,15
1,4,15
2,3,15
4,2,15
14,1,15
22,0,15
0,11,14
0,10,14
1,9,14
1,6,14
1,5,14
1,1,14
15,0,14
1,12,13
1,11,13
1,9,13
1,8,13
1,6,13
2,4,13
2,3,13
12,2,13
17,1,13
25,0,13
0,18,12
0,16,12
0,15,12
0,14,12
0,13,12
1,9,12
1,8,12
1,6,12
2,4,12
2,3,12
24,2,12
28,1,12
42,0,12
0,19,11
0,18,11
0,17,11
0,15,11
1,14,11
1,11,11
1,10,11
1,8,11
1,7,11
2,6,11
3,5,11
5,4,11
23,3,11
29,1,11
43,0,11
0,22,10
0,17,10
0,16,10
1,12,10
1,11,10
1,9,10
2,5,10
7,4,10
27,3,10
35,2,10
44,1,10
77,0,10
0,24,9
0,23,9
0,22,9
0,19,9
0,18,9
1,17,9
1,15,9
1,13,9
3,12,9
4,11,9
6,10,9
6,9,9
8,8,9
10,7,9
13,3,9
42,2,9
0,14,22
0,12,22
0,9,22
0,7,22
0,4,22
1,3,22
2,2,22
3,1,22
5,0,22
0,8,21
0,7,21
0,6,21
0,5,21
1,4,21
1,3,21
1,1,21
8,0,21
0,14,20
0,12,20
0,11,20
0,7,20
0,5,20
1,3,20
1,2,20
3,1,20
6,0,20
0,14,19
0,12,19
0,9,19
0,7,19
1,5,19
1,2,19
5,1,19
9,0,19
0,10,18
0,6,18
1,3,18
1,2,18
8,1,18
11,0,18
0,10,17
0,9,17
0,8,17
1,4,17
1,3,17
2,2,17
6,1,17
10,0,17
0,15,16
0,13,16
0,10,16
0,9,16
1,5,16
1,4,16
1,3,16
3,2,16
10,1,16
12,0,16
0,10,15
0,9,15
0,8,15
1,5,15
1,4,15
1,3,15
1,2,15
8,1,15
16,0,15
0,13,14
0,12,14
1,9,14
1,6,14
1,3,14
1,2,14
4,1,14
13,0,14
0,13,13
0,12,13
0,10,13
1,7,13
1,5,13
2,4,13
9,3,13
13,2,13
19,1,13
24,0,13
0,18,12
0,17,12
0,13,12
1,11,12
1,10,12
1,6,12
2,3,12
16,2,12
24,1,12
28,0,12
0,17,11
0,15,11
0,14,11
1,13,11
1,8,11
1,5,11
2,3,11
49,2,11
62,1,11
79,0,11
0,16,10
1,13,10
1,10,10
2,9,10
2,6,10
2,4,10
63,3,10
72,2,10
80,1,10
554,0,10
0,27,9
0,26,9
0,23,9
0,22,9
0,21,9
0,20,9
1,17,9
1,16,9
1,15,9
1,13,9
1,12,9
2,11,9
2,8,9
8,7,9
12,6,9
22,5,9
36,4,9
39,3,9
61,2,9
0,7,22
0,5,22
0,4,22
1,2,22
3,1,22
4,0,22
0,11,21
0,10,21
0,9,21
0,7,21
0,6,21
1,2,21
1,1,21
10,0,21
0,16,20
0,11,20
0,8,20
0,6,20
1,4,20
1,3,20
1,2,20
4,1,20
12,0,20
0,9,19
0,8,19
0,5,19
1,3,19
1,1,19
12,0,19
0,13,18
0,12,18
0,9,18
0,8,18
1,6,18
1,3,18
1,1,18
1,0,18
0,13,17
0,7,17
0,5,17
1,4,17
1,3,17
1,2,17
2,1,17
3,0,17
0,9,16
1,7,16
1,6,16
1,5,16
1,4,16
1,2,16
7,1,16
14,0,16
0,11,15
0,10,15
1,9,15
1,6,15
1,5,15
1,4,15
1,3,15
11,2,15
17,1,15
23,0,15
0,9,14
1,8,14
1,4,14
8,2,14
20,1,14
27,0,14
0,13,13
1,11,13
1,10,13
1,9,13
1,7,13
1,6,13
1,5,13
2,4,13
2,3,13
9,2,13
13,1,13
21,0,13
0,11,12
0,10,12
1,8,12
1,6,12
1,5,12
3,4,12
3,3,12
11,2,12
20,1,12
30,0,12
0,17,11
0,16,11
0,13,11
1,11,11
1,9,11
1,8,11
3,6,11
3,5,11
3,4,11
37,3,11
41,2,11
51,1,11
487,0,11
0,24,10
0,22,10
0,18,10
0,15,10
1,13,10
1,10,10
2,9,10
3,6,10
3,5,10
10,4,10
15,3,10
29,2,10
39,1,10
79,0,10
0,24,9
0,22,9
0,21,9
0,20,9
1,12,9
2,11,9
5,10,9
