Generation,Fitness_value,Chromatic_number
3,17,42
4,13,42
5,12,42
9,10,42
10,9,42
11,7,42
13,6,42
18,5,42
26,4,42
168,3,42
335,2,42
408,1,42
3691,0,42
0,69,42
0,65,42
0,64,42
0,62,42
0,57,42
1,55,42
1,42,42
1,39,42
1,35,42
1,30,42
1,28,42
2,27,42
2,20,42
3,19,42
3,17,42
4,16,42
4,13,42
7,12,42
9,10,42
11,7,42
12,6,42
17,5,42
21,4,42
23,3,42
38,2,42
1211,1,42
0,65,42
0,63,42
0,62,42
1,38,42
1,29,42
1,28,42
1,26,42
2,24,42
2,22,42
2,18,42
2,16,42
3,15,42
4,14,42
6,13,42
8,12,42
8,10,42
12,8,42
17,7,42
17,5,42
23,3,42
741,2,42
1252,1,42
2580,0,42
0,58,42
1,37,42
1,33,42
1,31,42
1,26,42
1,24,42
2,22,42
3,16,42
4,12,42
9,8,42
16,7,42
17,6,42
24,5,42
27,4,42
132,3,42
188,2,42
221,1,42
1519,0,42
0,74,42
0,73,42
0,67,42
0,63,42
0,61,42
1,38,42
1,37,42
1,34,42
1,33,42
1,32,42
1,31,42
2,30,42
2,24,42
2,23,42
2,22,42
2,20,42
3,18,42
4,17,42
4,16,42
5,15,42
6,14,42
6,13,42
7,12,42
8,11,42
10,9,42
10,8,42
11,7,42
14,6,42
16,5,42
19,4,42
52,3,42
84,2,42
102,1,42
0,76,42
0,65,42
0,64,42
0,61,42
1,42,42
1,37,42
1,33,42
1,31,42
1,28,42
2,21,42
2,19,42
3,16,42
4,11,42
6,10,42
8,8,42
9,6,42
12,5,42
14,4,42
58,3,42
191,2,42
516,1,42
3181,0,42
0,70,42
0,61,42
0,60,42
1,37,42
1,36,42
1,34,42
1,29,42
1,28,42
2,27,42
2,25,42
2,20,42
2,19,42
3,17,42
3,16,42
4,15,42
5,12,42
8,11,42
9,9,42
11,8,42
13,7,42
13,6,42
14,3,42
56,2,42
291,1,42
0,68,42
0,66,42
0,61,42
0,58,42
1,41,42
1,40,42
1,28,42
2,25,42
2,21,42
2,17,42
5,15,42
6,13,42
6,12,42
7,10,42
11,9,42
12,8,42
13,7,42
15,6,42
20,5,42
21,4,42
55,3,42
96,2,42
1416,1,42
0,79,42
0,73,42
0,68,42
0,66,42
0,65,42
0,63,42
0,59,42
1,35,42
1,34,42
1,31,42
2,25,42
2,22,42
2,21,42
3,18,42
3,16,42
4,15,42
5,11,42
7,9,42
9,8,42
12,7,42
13,6,42
15,5,42
19,4,42
187,3,42
635,2,42
1131,1,42
0,74,42
0,64,42
1,39,42
1,37,42
1,36,42
1,33,42
1,28,42
1,23,42
2,22,42
2,19,42
3,18,42
5,14,42
6,12,42
6,8,42
13,7,42
14,6,42
18,5,42
22,4,42
103,3,42
430,2,42
2888,1,42
0,72,42
0,71,42
0,69,42
0,67,42
0,61,42
0,50,42
1,37,42
1,36,42
1,27,42
2,22,42
2,20,42
3,16,42
4,13,42
6,11,42
7,10,42
11,9,42
12,7,42
17,5,42
21,4,42
43,3,42
124,2,42
862,1,42
0,70,42
0,60,42
1,40,42
1,39,42
1,33,42
1,27,42
2,23,42
2,22,42
3,21,42
3,19,42
3,14,42
4,11,42
6,10,42
11,9,42
13,8,42
14,6,42
17,5,42
19,4,42
49,3,42
255,2,42
1146,1,42
0,73,42
0,57,42
1,46,42
1,35,42
1,32,42
1,30,42
2,27,42
2,20,42
2,19,42
3,17,42
3,13,42
5,12,42
6,9,42
12,8,42
16,7,42
21,6,42
22,5,42
23,4,42
32,3,42
216,2,42
293,1,42
0,64,42
0,63,42
0,61,42
0,57,42
1,43,42
1,35,42
1,29,42
1,26,42
2,21,42
2,19,42
3,17,42
4,13,42
8,9,42
10,7,42
15,6,42
20,5,42
24,4,42
61,3,42
256,2,42
484,1,42
3022,0,42
0,60,42
1,41,42
1,40,42
1,39,42
1,37,42
1,32,42
1,31,42
2,26,42
2,22,42
2,19,42
3,17,42
3,16,42
4,11,42
4,10,42
8,9,42
11,7,42
13,6,42
17,5,42
19,4,42
86,3,42
108,2,42
251,1,42
0,61,42
1,34,42
1,32,42
1,29,42
1,28,42
2,23,42
2,20,42
3,19,42
3,15,42
4,12,42
5,11,42
5,9,42
7,8,42
9,7,42
12,5,42
15,4,42
83,3,42
95,2,42
886,1,42
0,69,42
0,60,42
0,57,42
1,31,42
1,30,42
1,28,42
2,23,42
2,22,42
2,21,42
3,18,42
3,15,42
6,14,42
6,11,42
9,10,42
9,8,42
13,7,42
16,6,42
16,5,42
16,3,42
52,2,42
132,1,42
467,0,42
0,79,42
0,77,42
0,75,42
0,65,42
0,49,42
1,45,42
1,39,42
1,38,42
1,37,42
1,34,42
1,26,42
2,24,42
2,22,42
2,20,42
3,17,42
4,15,42
4,14,42
6,13,42
6,12,42
7,9,42
11,7,42
15,6,42
21,5,42
25,4,42
361,3,42
861,2,42
2001,1,42
0,83,42
0,76,42
0,65,42
0,58,42
0,57,42
1,43,42
1,32,42
1,31,42
1,30,42
1,29,42
2,28,42
2,24,42
2,18,42
3,17,42
3,14,42
5,13,42
5,12,42
6,11,42
7,10,42
10,9,42
12,8,42
16,6,42
18,5,42
20,4,42
281,3,42
459,2,42
936,1,42
0,72,42
0,67,42
0,66,42
0,65,42
0,64,42
0,59,42
1,35,42
1,32,42
1,30,42
1,28,42
2,25,42
2,20,42
3,19,42
3,16,42
4,15,42
4,12,42
9,11,42
9,10,42
11,9,42
11,7,42
11,6,42
18,5,42
18,4,42
108,3,42
157,2,42
196,1,42
592,0,42
0,69,42
0,65,42
0,64,42
0,58,42
0,57,42
1,30,42
1,27,42
2,21,42
3,17,42
3,16,42
4,14,42
5,13,42
5,12,42
7,10,42
10,8,42
17,7,42
19,6,42
27,5,42
31,4,42
188,3,42
766,2,42
1070,1,42
3065,0,42
