Generation,Fitness_value,Chromatic_number
1,22,5
3,20,5
3,19,5
5,18,5
5,17,5
8,15,5
9,14,5
11,12,5
13,11,5
29,10,5
30,9,5
32,8,5
45,7,5
53,5,5
54,4,5
60,3,5
68,0,5
0,43,5
0,42,5
0,39,5
0,37,5
0,35,5
0,30,5
0,27,5
1,26,5
1,23,5
1,21,5
3,19,5
4,17,5
6,13,5
15,12,5
17,11,5
20,8,5
34,5,5
48,3,5
56,0,5
0,32,5
0,31,5
0,30,5
1,24,5
1,22,5
2,21,5
3,19,5
5,17,5
5,16,5
6,15,5
7,13,5
13,11,5
16,9,5
22,5,5
26,4,5
26,3,5
33,0,5
0,36,5
0,35,5
0,33,5
0,32,5
0,30,5
0,28,5
1,24,5
1,21,5
2,18,5
4,17,5
5,15,5
14,12,5
22,10,5
25,8,5
25,7,5
35,6,5
37,5,5
39,3,5
41,2,5
47,0,5
0,34,5
0,32,5
0,31,5
0,28,5
1,26,5
1,23,5
2,22,5
3,20,5
3,19,5
4,17,5
5,16,5
5,15,5
7,13,5
11,12,5
14,11,5
16,10,5
18,9,5
18,8,5
20,5,5
23,4,5
27,2,5
34,0,5
0,33,5
0,29,5
0,28,5
1,27,5
1,24,5
1,22,5
2,19,5
3,18,5
4,17,5
6,16,5
10,15,5
12,14,5
14,13,5
19,12,5
28,11,5
33,10,5
36,9,5
44,8,5
50,7,5
118,6,5
174,5,5
185,4,5
193,3,5
198,2,5
202,0,5
0,32,5
0,25,5
1,17,5
5,16,5
6,14,5
7,13,5
9,12,5
10,10,5
15,8,5
19,7,5
22,6,5
23,5,5
24,2,5
26,0,5
0,36,5
0,28,5
1,26,5
1,24,5
1,23,5
2,22,5
2,19,5
7,18,5
7,14,5
12,13,5
18,10,5
29,8,5
32,7,5
35,6,5
43,5,5
47,4,5
0,32,5
0,30,5
0,24,5
2,23,5
3,22,5
3,21,5
4,20,5
4,18,5
6,16,5
6,15,5
9,14,5
13,13,5
14,12,5
15,11,5
16,10,5
22,9,5
24,7,5
26,3,5
30,2,5
32,0,5
0,38,5
0,34,5
0,27,5
0,26,5
1,25,5
1,24,5
1,20,5
1,16,5
3,15,5
7,13,5
17,11,5
21,10,5
22,9,5
26,6,5
28,5,5
40,4,5
0,30,5
0,27,5
1,26,5
1,25,5
1,24,5
1,23,5
2,22,5
3,21,5
3,20,5
3,19,5
4,18,5
5,17,5
6,14,5
16,13,5
18,12,5
18,10,5
27,9,5
28,8,5
34,7,5
34,6,5
39,5,5
42,3,5
48,2,5
56,0,5
0,37,5
0,32,5
0,30,5
0,29,5
1,26,5
1,23,5
2,22,5
3,20,5
3,19,5
4,18,5
5,17,5
6,16,5
10,14,5
12,13,5
19,12,5
20,11,5
24,5,5
26,3,5
44,0,5
0,37,5
0,31,5
0,26,5
1,22,5
1,19,5
2,18,5
3,17,5
4,15,5
7,14,5
10,12,5
12,11,5
16,9,5
17,8,5
25,7,5
27,6,5
29,4,5
35,3,5
38,2,5
38,0,5
0,39,5
0,38,5
0,34,5
0,33,5
0,31,5
0,28,5
0,26,5
1,24,5
1,21,5
2,20,5
2,19,5
3,15,5
6,13,5
9,11,5
10,8,5
15,7,5
16,6,5
17,5,5
18,4,5
20,3,5
22,2,5
29,0,5
0,30,5
0,29,5
1,26,5
1,25,5
1,24,5
1,20,5
2,19,5
3,17,5
4,16,5
6,15,5
8,13,5
10,12,5
13,11,5
19,10,5
22,7,5
24,6,5
27,5,5
29,3,5
34,0,5
0,33,5
0,32,5
0,30,5
1,27,5
1,22,5
1,21,5
2,19,5
3,18,5
4,17,5
5,16,5
9,15,5
11,14,5
12,11,5
23,10,5
26,9,5
28,8,5
31,7,5
33,6,5
35,5,5
45,4,5
46,2,5
57,0,5
0,36,5
0,34,5
0,33,5
0,32,5
0,31,5
0,30,5
1,29,5
1,27,5
1,22,5
1,17,5
7,16,5
13,15,5
15,14,5
16,11,5
23,10,5
26,9,5
28,8,5
33,6,5
35,5,5
38,4,5
44,3,5
47,2,5
47,0,5
0,32,5
0,31,5
0,30,5
0,29,5
0,28,5
1,27,5
1,24,5
2,23,5
2,22,5
3,18,5
5,17,5
5,15,5
11,14,5
12,13,5
14,12,5
16,10,5
16,9,5
19,8,5
22,5,5
23,4,5
49,3,5
55,0,5
1,27,5
1,20,5
3,17,5
4,16,5
6,11,5
29,10,5
33,9,5
38,8,5
53,7,5
69,6,5
746,5,5
755,4,5
758,2,5
759,0,5
