Generation,Fitness_value,Chromatic_number
7,15,9
8,14,9
9,12,9
10,8,9
12,7,9
14,6,9
16,3,9
21,2,9
24,1,9
39,0,9
0,64,9
0,62,9
0,56,9
1,54,9
1,50,9
1,48,9
1,40,9
2,38,9
2,36,9
2,34,9
3,30,9
3,25,9
4,24,9
4,23,9
5,19,9
5,16,9
6,15,9
6,13,9
7,12,9
8,6,9
9,5,9
11,3,9
14,2,9
15,1,9
30,0,9
0,57,9
1,55,9
1,48,9
1,43,9
1,42,9
1,41,9
2,40,9
2,38,9
2,37,9
2,27,9
3,26,9
3,25,9
4,19,9
6,17,9
6,15,9
7,12,9
9,9,9
11,5,9
12,4,9
13,3,9
18,2,9
24,1,9
27,0,9
0,68,9
0,64,9
0,58,9
1,55,9
1,53,9
1,50,9
1,42,9
2,32,9
3,30,9
3,29,9
4,28,9
4,25,9
4,24,9
4,23,9
5,16,9
7,12,9
9,11,9
10,10,9
11,9,9
12,8,9
14,6,9
14,4,9
18,3,9
19,2,9
25,1,9
35,0,9
0,70,9
0,69,9
0,66,9
0,65,9
0,55,9
1,53,9
1,49,9
1,48,9
1,46,9
2,44,9
2,37,9
3,35,9
3,32,9
3,31,9
3,30,9
4,28,9
4,27,9
4,26,9
5,25,9
6,24,9
6,19,9
6,18,9
7,13,9
9,10,9
9,6,9
14,5,9
15,4,9
19,3,9
24,1,9
34,0,9
0,74,9
0,72,9
0,63,9
0,62,9
0,60,9
1,57,9
1,54,9
1,53,9
1,51,9
1,46,9
1,35,9
2,27,9
4,22,9
5,17,9
6,11,9
9,7,9
13,5,9
13,3,9
32,2,9
35,1,9
41,0,9
0,78,9
0,77,9
0,72,9
0,68,9
0,62,9
0,61,9
0,60,9
1,48,9
1,44,9
2,37,9
2,34,9
2,32,9
2,29,9
3,21,9
5,20,9
5,19,9
5,18,9
6,17,9
7,16,9
8,11,9
8,10,9
9,8,9
9,6,9
10,5,9
11,4,9
15,3,9
17,2,9
18,1,9
31,0,9
0,76,9
0,67,9
0,57,9
1,55,9
1,48,9
1,45,9
1,43,9
2,41,9
2,35,9
3,34,9
3,33,9
3,31,9
3,25,9
4,24,9
4,22,9
5,18,9
5,15,9
7,13,9
7,12,9
7,9,9
8,7,9
9,6,9
10,5,9
12,3,9
21,2,9
28,1,9
31,0,9
0,65,9
0,62,9
1,50,9
1,36,9
2,32,9
2,28,9
3,26,9
4,25,9
4,20,9
6,19,9
6,17,9
7,15,9
9,12,9
9,11,9
10,9,9
12,8,9
12,7,9
13,6,9
14,5,9
16,4,9
19,3,9
21,2,9
22,1,9
29,0,9
0,66,9
0,63,9
0,62,9
0,60,9
1,51,9
1,49,9
1,46,9
2,42,9
2,38,9
2,35,9
2,34,9
2,32,9
2,30,9
3,29,9
4,28,9
4,24,9
4,23,9
5,22,9
6,19,9
6,18,9
7,17,9
8,15,9
10,14,9
10,10,9
11,8,9
12,7,9
14,5,9
17,4,9
22,3,9
26,2,9
29,1,9
31,0,9
0,67,9
0,65,9
0,64,9
0,60,9
1,56,9
1,51,9
1,44,9
2,33,9
2,31,9
3,30,9
3,29,9
3,28,9
4,23,9
5,15,9
7,12,9
7,10,9
9,8,9
11,7,9
12,3,9
23,2,9
28,1,9
30,0,9
0,70,9
0,66,9
0,63,9
0,60,9
0,57,9
1,55,9
1,52,9
1,50,9
1,49,9
1,45,9
2,40,9
2,34,9
2,33,9
2,28,9
3,17,9
4,16,9
5,14,9
8,13,9
10,11,9
11,10,9
11,8,9
12,7,9
12,5,9
14,2,9
18,1,9
20,0,9
0,66,9
0,65,9
0,57,9
1,54,9
1,53,9
1,51,9
1,49,9
1,43,9
1,32,9
2,30,9
3,28,9
3,20,9
4,14,9
6,10,9
8,9,9
8,8,9
8,6,9
9,5,9
10,4,9
16,3,9
18,2,9
21,1,9
24,0,9
0,74,9
0,61,9
0,53,9
1,51,9
1,38,9
2,33,9
2,30,9
3,29,9
4,19,9
5,17,9
6,13,9
8,9,9
10,6,9
12,4,9
26,3,9
34,2,9
38,1,9
49,0,9
0,82,9
0,71,9
0,69,9
0,65,9
0,64,9
0,59,9
1,58,9
1,56,9
1,54,9
1,51,9
1,50,9
1,46,9
2,37,9
2,36,9
3,34,9
3,32,9
3,27,9
3,23,9
6,21,9
7,19,9
7,16,9
8,15,9
9,14,9
9,13,9
10,12,9
11,8,9
14,7,9
14,6,9
18,4,9
22,3,9
26,2,9
34,1,9
36,0,9
0,73,9
0,71,9
0,68,9
0,63,9
0,59,9
1,58,9
1,53,9
1,47,9
1,40,9
2,28,9
2,27,9
4,26,9
4,24,9
5,22,9
6,20,9
6,19,9
7,14,9
8,13,9
9,11,9
9,9,9
10,8,9
12,7,9
12,5,9
15,2,9
20,1,9
25,0,9
0,80,9
0,72,9
0,61,9
1,56,9
1,54,9
1,53,9
1,49,9
1,48,9
1,47,9
1,44,9
2,42,9
2,41,9
2,35,9
2,31,9
3,28,9
3,22,9
5,21,9
5,20,9
5,18,9
5,16,9
6,15,9
7,9,9
10,8,9
12,7,9
12,5,9
13,4,9
17,3,9
21,2,9
22,1,9
27,0,9
0,87,9
0,75,9
0,69,9
0,68,9
0,64,9
0,61,9
1,58,9
1,53,9
1,44,9
1,43,9
2,38,9
3,33,9
3,30,9
4,26,9
5,20,9
7,19,9
7,18,9
7,16,9
8,11,9
9,10,9
9,9,9
9,8,9
11,6,9
14,3,9
23,2,9
27,1,9
41,0,9
